iteration,Acidification,Climate change,Climate change (biogenic),Climate change (fossil),Climate change (land use),Ecotoxicity freshwater,Ecotoxicity freshwater (inorganics),Ecotoxicity freshwater (organics),Eutrophication freshwater,Eutrophication marine,Eutrophication terrestrial,Human toxicity cancer,Human toxicity cancer (inorganics),Human toxicity cancer (organics),Human toxicity non-cancer,Human toxicity non-cancer (inorganics),Human toxicity non-cancer (organics),Ionising radiation (human health),Land use,Ozone depletion,Particulate matter,Photochemical ozone formation (human health),Resource use fossils,Resource use minerals and metals,Water use
12,0.17426047793436658,16.576655639913874,0.037667985628959615,16.437482063542745,0.10150559074216435,715.1804759845676,709.8641751239193,5.316300860648431,0.03398251856984084,0.028745862323978157,0.3173878095493932,2.58486118556561e-08,1.7517923518357112e-08,8.33068833729898e-09,1.582165165408597e-06,1.5560304623301213e-06,2.6134702671923152e-08,2.4899628576373622,39.15035733479321,1.344422531699903e-06,1.055827589828101e-06,0.08496618397559419,214.85528033056218,0.008855258154445456,326.80070200405044
13,0.175852292442002,15.737384359969399,0.04180808547054532,15.598829485015232,0.096746789483624,664.863701376438,659.8067731729429,5.056928203495033,0.03382955063561953,0.028685623129264665,0.32179092080995114,3.5672585359926214e-07,3.522677719334886e-07,4.458081665773447e-09,4.1411959057631116e-05,4.138495074279667e-05,2.7008314220069364e-08,2.01770729528848,252.8265782266226,1.6693334911798038e-06,1.0417935018407966e-06,0.08621387702735081,212.93674018180175,0.008774972239139317,477.8066124035158
14,0.166257073664665,15.392996949188612,0.041385313172060706,15.255055796857217,0.09655583915933372,556.975744415655,552.0232573828572,4.952487032798177,0.02801997626124701,0.02460340356401713,0.28391859175941087,1.5455647776064854e-07,1.4937529498777428e-07,5.181182772874279e-09,1.4922449010991188e-05,1.4895788960123277e-05,2.6660050300084223e-08,3.4384656916069662,74.05451886146851,1.4489351715146513e-06,1.102130678439618e-06,0.07588360019276881,212.88793931770132,0.008686097203479399,-387.43390817159525
15,0.18098432353557548,17.311206155872448,0.043968775427568295,17.169769015081044,0.09746836536384312,685.1189150157534,679.2800397636344,5.838875252119964,0.0282146844032988,0.031537641514560254,0.3450397148503943,4.854565650878009e-07,4.797316799390079e-07,5.724885148792998e-09,5.5754813562485706e-05,5.57265296393886e-05,2.8283922831311958e-08,1.1224430498387372,-31.235146122005016,1.6603970525781486e-06,1.367747014531879e-06,0.09125447292314441,234.09485018387142,0.009386102962056898,-180.03969028637584
16,0.17596430741102803,15.546238126616622,0.04353922419917546,15.425563609192924,0.07713529322452178,662.952617418303,656.0500204741369,6.90259694416711,0.03180831737245273,0.030234215414652894,0.3379737081306594,3.3351670915780315e-07,3.262824615313095e-07,7.23424762649378e-09,3.6030610905826345e-05,3.600381758271633e-05,2.6793322773035018e-08,1.2392014975771328,-510.7838564341388,1.260412176620114e-06,9.512417135357353e-07,0.08822153299380425,205.8772590848142,0.008970438796431036,-554.100918636248
17,0.18361254303352917,15.202975938747754,0.041527574007983015,15.059462610647216,0.10198575409255176,575.4034148963493,570.0176823921308,5.385732504218705,0.02157952899371692,0.03384254531601669,0.37875069570572706,2.7744278853128834e-08,2.2232438696282183e-08,5.511840156846625e-09,1.9299341077412776e-06,1.9041969347755626e-06,2.573717265305497e-08,4.805093157473121,163.02783781386185,1.1664965718624218e-06,1.1003303216539722e-06,0.09578620619345397,206.09034514943323,0.009205043322315162,567.5241603373124
18,0.1658901340256422,14.612567797972892,0.0361267009459954,14.472118268187883,0.10432282883901398,587.4862861780917,581.5424480848047,5.943838093287565,0.026234160116901346,0.027690230625010536,0.31905024245112196,-2.9580527604813907e-07,-3.0062338587632964e-07,4.818109828190594e-09,-3.551567064398291e-05,-3.554138971657721e-05,2.571907222644147e-08,4.473596771093173,259.29079996252284,1.1205307748957991e-06,9.289159101235384e-07,0.08185235196985827,199.97518258595957,0.008288060523977264,308.3102996912485
19,0.1544319433510877,14.743323740014812,0.03810645050439551,14.624036372897695,0.08118091661271984,607.5473009989523,600.9944418094896,6.552859189462122,0.024857190656092654,0.024326538169294188,0.27298928313725096,6.196989734209719e-09,1.7164382517965891e-09,4.480551482413128e-09,-2.4200161283451713e-07,-2.6789149196535e-07,2.5889878661712402e-08,1.0422628931649625,27.146211588421288,1.2295143739743297e-06,1.375931314269015e-06,0.0759706419107883,192.51482471785488,0.008073256180166749,225.9988524866967
20,0.16559380829058803,15.247364720007827,0.03888633034544008,15.133579805688969,0.07489858397341762,528.6736375470803,524.2831397943463,4.390497752733813,0.04495474479589589,0.02904261264951645,0.31874055972513216,4.45058696145078e-08,3.8616883735594963e-08,5.8889858789128256e-09,4.951685765429927e-06,4.923553917585111e-06,2.81318473700572e-08,3.4068608234447204,42.33490076343057,1.3107151307120958e-06,8.876647757277602e-07,0.08683843750313175,199.93699167536113,0.008619394938838586,-567.103754012127
21,0.17436964995167564,15.074925257548884,0.04466423137499993,14.93558014924527,0.09468087692861482,529.5509772225183,524.3064172135507,5.24456000896725,0.027896420190115505,0.028224227920661264,0.329586333881819,3.4504115871117616e-07,3.409597018662028e-07,4.081456844973391e-09,3.8660243682473484e-05,3.863380247010602e-05,2.644121192315417e-08,1.2538933986397347,47.64493048219942,1.2202475303224106e-06,8.704816299545729e-07,0.08320472581533293,202.39395693907628,0.008467164623848724,-791.6833345633922
22,0.18406324730157647,16.606318214670495,0.04276969116921866,16.454312485752524,0.1092360377487509,603.5769300423625,598.1565601897353,5.420369852625482,0.03449010606605298,0.029892690268166384,0.3587449976304961,2.2406074783158793e-07,2.1878524758716433e-07,5.275500244423609e-09,2.5053387427636084e-05,2.5023525406328258e-05,2.98620209036536e-08,1.4940162721138908,62.361496348657234,1.2795145302926134e-06,8.650278127585944e-07,0.08777734286632921,219.8394006797247,0.009203690531741915,395.8797028506933
23,0.17389950376706864,16.40760534597845,0.04138576889326775,16.27386120066242,0.09235837642276185,673.0315134823522,668.5045561601781,4.5269573221747335,0.023388674105929715,0.0297587173298702,0.3266440427960041,-3.057921731072432e-07,-3.1121742897266513e-07,5.425255865421931e-09,-3.682360630193665e-05,-3.684953896246947e-05,2.5932660185273593e-08,2.867386856202629,93.90852644580616,1.3304814960171935e-06,1.0149559018772977e-06,0.08746741528990602,217.74459339805898,0.009644919234642597,525.7655440790049
24,0.16817683436335223,15.030176616615755,0.03515022230667801,14.922657606713583,0.07236878759549584,679.161751950288,674.9526831252336,4.209068825055155,0.029297135624640123,0.028020348335169042,0.31062427438755785,1.484860892420945e-07,1.4403056811419065e-07,4.455521127903924e-09,1.4923658052201386e-05,1.4898946452934743e-05,2.4711598713063736e-08,1.169074313875105,310.8184723375219,1.1039747566550943e-06,9.59429212756654e-07,0.08138420853717343,203.17933920043103,0.00845516029943737,-22.282078477248433
25,0.17724069633878572,16.708749616040965,0.03896828428857671,16.594422537152028,0.07535879460036232,692.0462428363808,686.9104729890076,5.135769847373868,0.023933157219878588,0.02910912158279129,0.32078475450142774,-4.776569104754842e-07,-4.832088703083717e-07,5.551959832887522e-09,-5.881221438136627e-05,-5.884329736630157e-05,3.108298446987992e-08,19.326514082739905,135.42751552582266,1.238592194399762e-06,1.0250543323108675e-06,0.08708359351153115,214.52204950340638,0.009097374897139476,-568.0367103343906
26,0.18025888291745648,16.53391888396939,0.04047658960236534,16.384999672442994,0.1084426219240262,578.2124267380057,573.1887303973799,5.023696340625424,0.033039637753981985,0.026812701386601037,0.3076766222709559,5.7564746174019476e-08,5.225084433637965e-08,5.313901837639835e-09,5.375517773675623e-06,5.347063564468154e-06,2.845420860002664e-08,2.5905471435923983,80.97557733872375,1.338286981124668e-06,1.1369834395117884e-06,0.08129262997077366,217.14106523085772,0.008946375061483098,237.9114993489111
27,0.18008408276806281,15.968923338635868,0.040635000486438984,15.873805536490902,0.0544828016585289,685.2580277900262,678.5160184308603,6.742009359166382,0.041591501995287224,0.035156619549341676,0.38520446994118385,2.810359627324077e-07,2.7550274919073564e-07,5.533213541671949e-09,3.282517502565782e-05,3.2798033534558905e-05,2.714149067456459e-08,1.9265246026028708,124.66303211950869,1.3513114371242716e-06,9.756221074199908e-07,0.10094355049784194,225.33075618870078,0.008785023097198833,267.5597007450815
28,0.1612180149272802,14.69583381082979,0.03763824988902576,14.540996386028894,0.11719917491186843,630.1730800337524,625.4096455357691,4.763434497983363,0.026118274182136515,0.025272014831177532,0.29875289569289004,5.780990644342642e-09,9.37107777720209e-10,4.843882866622439e-09,-2.977534218930522e-06,-3.0042348679274222e-06,2.6700648656786094e-08,2.3677778085756596,36.142353479124885,1.135827784183301e-06,9.130483965852973e-07,0.07486130716342036,193.87459413132976,0.008510066392107508,-581.79361837959
29,0.17412382318607286,16.137952267718504,0.044512707142933275,16.026634064779245,0.0668054957963243,828.0963238740594,823.3798678811604,4.7164559928979255,0.029887332803948247,0.029326992314148256,0.3283057488334464,-1.481354074675011e-07,-1.5419478699447658e-07,6.059379526975494e-09,-1.9238203684065346e-05,-1.926358565182548e-05,2.5381967266848824e-08,2.7124105194917734,8.749664531114224,1.2293487923550919e-06,1.0584500810515553e-06,0.08742312118705631,216.4177846577875,0.008951930393656264,690.1428479765727
30,0.1798361115451324,17.460826006051228,0.04733125904350735,17.33546415768358,0.0780305893241401,588.2010735842383,582.8861559063431,5.314917677895085,0.034645826201846155,0.033041770252704335,0.3586627785392324,2.6652499081819124e-07,2.607866917596259e-07,5.738299058565411e-09,3.0290054409845454e-05,3.026144486703007e-05,2.8609542390880545e-08,1.4274895114924673,-29.152017790888042,1.7772410267857508e-06,1.1443087884126318e-06,0.09748487363185335,239.31241588981862,0.009246463057659407,527.3658364364819
31,0.16904479851714335,15.346630065463966,0.039889831643409056,15.21385863044179,0.09288160337876628,725.6799377462744,719.3576372673907,6.322300478884576,0.02614670486319928,0.030050126392885613,0.32875462447833037,1.322131257511924e-07,1.2573911344955225e-07,6.474012301640087e-09,1.4408378627665308e-05,1.4380555491321215e-05,2.7823135868203716e-08,1.0899733393089914,19.07331488375903,1.011997613120767e-06,1.0865254991433052e-06,0.08783391395205639,195.73260657305138,0.008952101151125491,-85.87928072024351
32,0.16813850023071025,15.907050991403112,0.03887642674364203,15.759717861480276,0.108456703179195,646.3928571150801,641.5500023540466,4.842854761034848,0.02846479152677073,0.026692816709548397,0.28694423279544484,9.098069999828295e-08,8.613046718621387e-08,4.850232812069101e-09,7.401697762444758e-06,7.3766042492893866e-06,2.5093512792786098e-08,1.197332945526501,-24.750178388375893,1.5490812520433652e-06,9.890904534666143e-07,0.07982997265107622,205.0693447351397,0.009176933536970931,211.73081058698608
33,0.18048052906495565,17.177019120734457,0.042884603103778104,17.057449353489623,0.07668516414105105,558.0320767766618,551.7922025830654,6.2398741935954485,0.023259520230815164,0.03053916888838942,0.33906129682443364,9.482922909392914e-08,8.941304491023821e-08,5.416184183690965e-09,9.664507816958381e-06,9.637424905628736e-06,2.708291080273513e-08,1.210518353754376,35.12656717654336,1.1873727810424991e-06,9.227293442604031e-07,0.09138747343688348,215.46670199451708,0.008612709945503306,294.9927358847053
34,0.1683486116495629,14.847015583110258,0.0425672144724428,14.712279127913469,0.0921692407243479,756.5243059219808,751.2115946246083,5.312711297373161,0.02481145445031151,0.030768273274649306,0.3365136248144804,-6.973686973694752e-07,-7.023271424846793e-07,4.958445115204005e-09,-8.401615156165307e-05,-8.404225265785463e-05,2.6101095841545475e-08,2.311279358995631,192.28785347007937,1.2411053732026795e-06,7.281411057752833e-07,0.08958739969562729,191.18795955914308,0.008583555260796932,-80.71206452773185
35,0.166439741613723,15.305612545409613,0.04071871668940121,15.197377593162612,0.06751623555760014,567.3511040482633,562.8858335008197,4.465270547443564,0.024197552683696073,0.026144333839236443,0.30006118880778304,-2.5429962711026486e-08,-2.9788718757315048e-08,4.35875604628858e-09,-3.5273875760401842e-06,-3.5563305249162e-06,2.894294851328279e-08,2.240990380789622,121.5629630334571,1.5105793834459568e-06,1.5748114440432192e-06,0.07966081598844026,205.16437193036114,0.008599820121892839,1145.1953720961756
36,0.1543416397256189,13.771740298877521,0.0369675062695888,13.663947769932633,0.07082502267529892,563.481865832014,558.2620631349697,5.219802697044204,0.023399503116617506,0.02534342694588298,0.281291938319347,1.0289596258601532e-07,9.871795546839121e-08,4.178007117624092e-09,1.0555650002605839e-05,1.0530392572314026e-05,2.5257430021404394e-08,0.8830801066474825,-195.14575250801815,9.566406412002352e-07,1.2029452230090768e-06,0.07614666551447491,189.70061371337408,0.008054225264245532,212.58809482675588
37,0.16759286926110184,15.160455590659296,0.037723443840661584,15.04460224893051,0.07812989788812766,657.9558441220809,653.5729064797274,4.382937642353736,0.02348407601608352,0.028723825392068938,0.32853027617292047,1.5449326530917784e-07,1.5030415692828453e-07,4.189108380893295e-09,1.6812097465555237e-05,1.6786010635366016e-05,2.608682982961277e-08,1.0272637538359244,315.4433216393439,1.2028682097637816e-06,1.0418064337987714e-06,0.08428265349529429,202.00138808181393,0.00879966004761614,-370.8872633957217
38,0.17016773321898734,16.375234694868833,0.040393986798525065,16.23347364654753,0.1013670615227816,464.12165474044565,457.15293393379915,6.968720806646658,0.036878362153511285,0.025900329591905653,0.29419068964581924,8.868163868990028e-07,8.824650067399972e-07,4.351380159005393e-09,0.00010528410287734825,0.0001052568224139808,2.7280462901005197e-08,0.9895884936611186,164.6090703256433,1.2062796760599936e-06,9.216674502756896e-07,0.0764742323064057,216.1459327150322,0.008539102221121512,-704.4592590932525
39,0.18496934468507467,17.181207522311343,0.04219256549714364,17.045548876525757,0.09346608028844529,727.4441257987714,722.1959706861719,5.248155112598955,0.03148175116584537,0.034579158514013754,0.387979542318464,-4.5613879172879563e-07,-4.6227091154933765e-07,6.132119820542129e-09,-5.630186032561349e-05,-5.6329345533322334e-05,2.7485207274758814e-08,4.459984126212476,407.09529852730816,1.388854272211522e-06,1.1079105813011888e-06,0.10057550234754663,230.96757758605355,0.009055828889769366,54.98499870435171
40,0.16642306144047167,15.596159164009237,0.041542064456118064,15.481149535452747,0.07346756410037023,752.0130434341446,746.6458447294024,5.367198704742609,0.024115313519805497,0.024587045833969895,0.27691308176075363,8.583587466504692e-08,7.808319905601122e-08,7.752675609035712e-09,8.309349524827251e-06,8.283809510593837e-06,2.5540013896887966e-08,1.4575757424964693,195.39313118939234,1.2418757398693784e-06,9.22664914231849e-07,0.07310778195073468,202.66393355238472,0.009005531941155307,-1131.5374001675
41,0.1749321351172415,16.886060622727705,0.03885413762095431,16.750496201662564,0.0967102834441862,775.6636003510239,769.6255409986168,6.038059352406546,0.03066514185722418,0.028839078936435572,0.3142466816968649,3.4136941876700093e-07,3.3553618495012625e-07,5.833233816874726e-09,3.838450924359535e-05,3.835602575661982e-05,2.8483486524955982e-08,1.9292897553412307,72.52696592544598,1.9258682759950827e-06,1.5186589971515035e-06,0.08420512367552827,219.69792210371781,0.009205982842315486,-72.91663892645192
42,0.1746610882609345,15.848371168891525,0.04214670027834731,15.685835614992811,0.12038885362036618,590.0263118359736,585.4326782847842,4.593633551190114,0.02762966326620475,0.03191419941154391,0.3606270614611615,-4.889963095839769e-07,-4.946916568212318e-07,5.69534723725504e-09,-6.109529459845029e-05,-6.11219184336192e-05,2.6623834863618746e-08,1.7612917453635561,68.37193972464584,1.6839954501825522e-06,1.1889732686614438e-06,0.09308056508198372,215.95489165257817,0.008981509874465764,-2.1840860078773403
43,0.16420739799798922,15.40634589365837,0.04136673891054857,15.287361061881631,0.07761809286619069,671.6376389531554,666.4794602098281,5.158178743326373,0.033599911003824395,0.027648015664368936,0.30768044682992235,2.854729613327191e-07,2.799365725242863e-07,5.536388808432719e-09,3.1483003170921686e-05,3.14557914948705e-05,2.7211675695498387e-08,1.3126085660397715,200.5879147506872,1.1815220490697236e-06,1.0349549662967183e-06,0.08095320170202801,200.0585518633649,0.008701123089239293,-325.3843921532434
44,0.18596799368951333,18.225313204837914,0.04741233159951782,18.08266729157164,0.09523358166675742,666.9521195849748,658.3758914265502,8.576228158424136,0.031208618466722036,0.0305558623239296,0.34056831885140754,-1.2171131234533045e-07,-1.2784669768789873e-07,6.135385342568317e-09,-1.6160678962938255e-05,-1.618711351945235e-05,2.6434555959083407e-08,0.957569356555755,159.11455198984976,1.883514180002861e-06,1.1070990760805505e-06,0.0895826762818202,228.31321857447213,0.010238313168300338,-426.05072036955244
45,0.16399820343505436,15.510662436151584,0.0393255865779714,15.402869288644734,0.06846756092888029,510.846648644965,505.91006761870557,4.936581026259151,0.02491961496699401,0.025298316369121346,0.27560579356907344,-8.017433064074509e-07,-8.05745230667147e-07,4.001924259696174e-09,-9.560036081039394e-05,-9.5628285661945e-05,2.7924851207648194e-08,2.3020907286448473,181.85351554641625,1.4639412441040292e-06,1.1036251831864509e-06,0.07506714041071663,201.470187038304,0.008893516604719888,106.12337888579532
46,0.16922571669796313,16.119234976690354,0.04249093771949621,16.00776738947061,0.06897664950024708,784.3172473229686,779.0182354667825,5.299011856186281,0.027190554481581145,0.024946678335834825,0.2967538093300749,1.5629695238647467e-08,8.826555055108834e-09,6.8031401835386374e-09,-2.2999336304861766e-07,-2.572242150595667e-07,2.7230851684431966e-08,3.521751816652819,54.70794648040277,1.7011323405295774e-06,1.2898946109744407e-06,0.07665264930425264,223.2003482855243,0.009445278316283811,-133.05257724542662
47,0.17474702708148743,14.606494645666682,0.03923283518837397,14.480335828749933,0.0869259817283748,583.923137902258,577.6883597940755,6.234778108183108,0.039974539063374843,0.029831591813278494,0.36068723345341347,-7.499883945140586e-08,-8.064638464190949e-08,5.647545190503629e-09,-8.61501646330277e-06,-8.64030544656205e-06,2.5288982879958216e-08,4.266822535650137,236.8233387592608,1.0638096265135375e-06,1.3071504939163895e-06,0.08663967797943262,191.58125325862807,0.008425627647324794,1.8067033901597824
48,0.16458454054755256,14.683132642201315,0.03942833495283067,14.557972276550025,0.08573203069845774,625.6940510434644,620.7388219017872,4.955229141677152,0.02807751485356924,0.025925710075415918,0.3103593937925782,2.7108200951072705e-08,2.0967044938339412e-08,6.141156012733292e-09,2.3359468507453185e-06,2.308678054350126e-06,2.7268795874050425e-08,1.0030119009396996,43.002806930499936,1.7480941528231602e-06,8.319988072284038e-07,0.075976204970647,201.6810493687222,0.008614557225783165,-263.85979079457775
49,0.17688312488626343,16.280876417317128,0.0417553742738487,16.167473905226743,0.07164713781653882,680.1115111854391,673.2744490171902,6.837062168249962,0.02588367758067019,0.03067922657303944,0.3392904273847945,-4.010040395586207e-07,-4.0600567086201927e-07,5.001631303398564e-09,-4.9343872468917145e-05,-4.9369830256719625e-05,2.595778733108753e-08,1.9561768556104515,17.187574893374013,1.4574937628880872e-06,1.351335292453358e-06,0.0899726421649355,211.04778837388318,0.009052762516286962,770.7291391326462
50,0.1807630317400249,17.115054629858726,0.04653863503504787,16.981816628783655,0.08669936604002154,702.5038098317965,695.0912562492575,7.4125535825382345,0.028098509031756723,0.0322067829889127,0.3528936006823158,-4.511912627536175e-07,-4.5871515365799225e-07,7.523890904374649e-09,-5.615068162456424e-05,-5.617964634982502e-05,2.896472481008037e-08,1.1689276934227482,-218.33934977368463,1.4378215934158037e-06,1.014722619116162e-06,0.09561026460752917,226.19820821965044,0.00951755074633248,180.36514884322878
51,0.1798735031201017,16.012759732405563,0.04373398665562936,15.874080337952996,0.09494540779693912,614.9084860351841,609.6072893558786,5.301196679305325,0.03590310341038843,0.03099244523970162,0.36008218707834677,-8.156351532189225e-07,-8.20634216076123e-07,4.999062857200372e-09,-9.932711620814542e-05,-9.935230673386992e-05,2.5190525229064673e-08,1.2342800978455406,403.1740203103987,1.1584457871864237e-06,1.1187520376494525e-06,0.09029461063135143,226.15596332393753,0.009562794151048468,-64.10311887402622
52,0.17712901443485762,17.332007400365608,0.04228022840144932,17.20674177080719,0.0829854011569703,605.0496574418664,600.9034548040786,4.146202637787931,0.03382731389027052,0.031080443294970322,0.3334911059687754,-3.501335955491993e-08,-4.065607580663435e-08,5.642716251714409e-09,-5.4453381120711105e-06,-5.471929201458715e-06,2.6591088982026144e-08,1.9167594942879242,108.11703460942306,1.4570897694469679e-06,1.0901914906287403e-06,0.08949768446413738,226.0485329926724,0.009298771739985019,-54.72851829904721
53,0.15255651578154644,14.234575169555123,0.03853117919040864,14.12815574261622,0.06788824774849456,512.4931184265419,507.9936949522837,4.499423474257813,0.031422108081866955,0.023433401250825457,0.2565665051281215,5.952943143065709e-08,5.507458030705962e-08,4.454851123597467e-09,5.2074696061361205e-06,5.182160019594315e-06,2.5309586167258838e-08,2.2444302945638617,40.76732792333881,9.443842140842516e-07,1.0990558156986416e-06,0.07047880083740568,197.78786824718208,0.008498946190564035,-118.55118198987657
54,0.16579868887616347,14.044137509130822,0.03979698448035975,13.917477716170213,0.08686280848025338,456.0176553749785,452.0348489810172,3.9828063939612544,0.03278770774680375,0.027327594661178473,0.3126456107098838,4.053838566676502e-07,4.010145879748825e-07,4.3692686927677065e-09,4.589945510339623e-05,4.5872435152078234e-05,2.7019950938302005e-08,5.106488910520501,87.80965163021428,1.2158915595923679e-06,8.474312943414183e-07,0.08002186943467944,191.12523357786867,0.008566934569305157,-447.4577691864388
55,0.17875251326899388,15.838778046389177,0.038206993859664654,15.707012710091512,0.09355834243800218,577.2688913890569,571.9221227396058,5.3467686494513815,0.03056722614697681,0.0331693145266508,0.3677567689684846,-2.962629659264074e-07,-3.008560152403583e-07,4.593049313950862e-09,-3.703062342362481e-05,-3.705640303840707e-05,2.5779614455342975e-08,2.5967163165529037,19.052128450388015,1.5203151726357135e-06,9.528016132005949e-07,0.0957583821613434,214.17236387768043,0.009371242251382582,77.04706058044394
56,0.1734909716672811,15.013478711458404,0.039634272481966236,14.896921226760949,0.07692321221549174,515.9047777969611,509.2314475856091,6.673330211352207,0.03451793279912984,0.02947387013275234,0.3493122273892669,5.519788585313131e-07,5.457926184275952e-07,6.186240103717868e-09,6.194255731597058e-05,6.191547041646901e-05,2.708689906150592e-08,0.7859937114938037,218.3428012841734,1.5659876104982433e-06,9.180265470892421e-07,0.08505482898923708,203.53448240861542,0.008590969597851874,-923.8288988515624
