iteration,Acidification,Climate change,Climate change (biogenic),Climate change (fossil),Climate change (land use),Ecotoxicity freshwater,Ecotoxicity freshwater (inorganics),Ecotoxicity freshwater (organics),Eutrophication freshwater,Eutrophication marine,Eutrophication terrestrial,Human toxicity cancer,Human toxicity cancer (inorganics),Human toxicity cancer (organics),Human toxicity non-cancer,Human toxicity non-cancer (inorganics),Human toxicity non-cancer (organics),Ionising radiation (human health),Land use,Ozone depletion,Particulate matter,Photochemical ozone formation (human health),Resource use fossils,Resource use minerals and metals,Water use
11,0.05767606408513187,4.778181743810536,0.01635451463539231,4.7001600511168355,0.06166717805830712,141.9975805754723,139.765280665049,2.2322999104234493,0.006006519731354928,0.007275361812570864,0.08337308281540559,8.463825547662969e-08,8.14070553558379e-08,3.2312001207918222e-09,8.80096025056292e-06,8.787956805993241e-06,1.3003444501534814e-08,0.27879036738839125,12.715226678912972,4.899542105435883e-07,3.7748754957290617e-07,0.022424363446004916,63.32558925828627,0.0018744532379097202,-625.575943086516
12,0.060343078261746584,4.8680239147645885,0.016849273848366583,4.780669912589096,0.07050472832712558,134.1897295950879,132.20001769194275,1.9897119031451067,0.006387594017068291,0.008013281754945116,0.08889003540759624,1.606982283502247e-07,1.565779810248185e-07,4.120247325406195e-09,1.7375639431250633e-05,1.7362304399580914e-05,1.333503157404105e-08,1.2927610512105894,11.14629735372009,4.0852018057668467e-07,3.894127387620942e-07,0.024620776718070593,63.622860443323106,0.001872601061130488,-126.3797912521618
13,0.05719226384943914,4.48586751979331,0.016477266925277304,4.404603052428737,0.0647872004392967,133.69766161685425,130.99229139204024,2.7053702248140152,0.0056500393593666,0.007924975603334989,0.0897042022437138,-9.891731407679198e-08,-1.025522361777923e-07,3.634922101000294e-09,-1.311043298852613e-05,-1.3123181426858726e-05,1.274843826386559e-08,1.4194156210538855,-12.074246580139251,3.965465899141519e-07,4.0079690723834696e-07,0.02448844136359202,59.3396427394022,0.001862255913983152,37.126300979157804
14,0.06663597176203163,4.929090273300334,0.016728978059720217,4.8401878295208505,0.07217346571976395,139.09362836995408,136.66110822962654,2.4325201403275076,0.00608175817112877,0.009483848956100122,0.10519177848830397,-2.906094439475387e-07,-2.955894684922489e-07,4.980024544710094e-09,-3.597778063690387e-05,-3.599134307682171e-05,1.356243983895365e-08,0.49766371386832514,33.25373684956275,3.938947757854326e-07,3.4171327664732405e-07,0.0284768421705504,65.76197884688047,0.001885262464270231,50.58460410369844
15,0.06229103942337597,4.749877947512625,0.016706236943073376,4.676918900012557,0.05625281055699613,128.9911542354245,126.95774354329814,2.0334106921261954,0.006315520413019994,0.007526478314439552,0.08772890273193752,1.967016179170683e-07,1.92860391412144e-07,3.841226504924316e-09,2.2427456294509966e-05,2.241427462119901e-05,1.3181673244367518e-08,0.30899262410948347,26.87483315305598,2.9371396752326307e-07,3.793564722365783e-07,0.023043465084440662,62.9601212571218,0.00186242884340134,-113.98150706392335
16,0.06061034746039644,4.856011759464259,0.015531013185098964,4.783686847497069,0.056793898782090124,104.7263101808601,102.72658143963905,1.9997287412209857,0.007675629625483246,0.008561908034966243,0.09460929436384356,-2.3340376452629758e-07,-2.3929519686168553e-07,5.8914323353880225e-09,-2.788035778198207e-05,-2.7893424604539434e-05,1.3066822448500984e-08,0.36823316072937934,-3.7624516111508304,3.27966210864504e-07,3.747505754730661e-07,0.026268195860311046,63.60781764658297,0.0018779069646063103,-308.35302394042355
17,0.059949392268657434,4.618887271193459,0.01589238057218569,4.554438371976264,0.048556518645009074,113.93685093582565,111.87641625615873,2.0604346796670354,0.007008353231854715,0.007195810349997132,0.09160312143034803,1.9820843411848115e-07,1.9508585689369667e-07,3.122577224784476e-09,2.275288513158145e-05,2.2739655745067276e-05,1.3229386431096803e-08,0.32769726793604836,33.040667225939075,3.3732834198876753e-07,3.36358912023572e-07,0.021901494285267113,60.51663705074427,0.0018694583578949592,171.23272593700767
18,0.05809476231156766,4.7556105772458235,0.01650890026660087,4.681237563921498,0.05786411305772369,174.7376395458069,172.55010627127314,2.1875332745340375,0.005963122457924857,0.007352006996548893,0.07961407122871758,1.9630760686084918e-07,1.9349601917885764e-07,2.8115876819915107e-09,2.264602657152528e-05,2.2633206705667802e-05,1.281986576423282e-08,0.30792879914788734,36.29661527170841,4.1661588623204546e-07,4.2274620769897815e-07,0.02263616293871211,61.31157319803839,0.0018710158296195876,292.7374960398888
19,0.06288935740641803,4.915362447203269,0.01708886561970287,4.838277661435423,0.05999592014814381,131.3379578786031,129.23346373515184,2.104494143451195,0.008682392722255591,0.008675118673238965,0.10192022598498571,-1.1545514714630594e-08,-1.4915776181342823e-08,3.3702614667122235e-09,-2.405715929492376e-06,-2.4181226626454324e-06,1.2406733064377139e-08,0.42835057856290676,41.692441814627266,3.4460903922140305e-07,3.783632235335481e-07,0.026097400115396116,66.16142340553753,0.0018511005661255814,-187.52579684053126
20,0.05724077958440263,4.559115851957342,0.015072734992839022,4.485022860341649,0.05902025662285278,115.50358007954658,113.68699989624535,1.816580183301306,0.00908519802898998,0.006518628669757698,0.07229836459397285,1.243307518011057e-07,1.2075308731203034e-07,3.5776644890753376e-09,1.4080980038331752e-05,1.4068429130356819e-05,1.2550907888775625e-08,0.3671529341578147,10.522518964618163,4.254722044830251e-07,3.573988817986623e-07,0.0208176647966912,60.19497460481455,0.0018618242299775721,18.622926010099036
21,0.057595783772608565,4.5514480724083635,0.016519075818452113,4.474410135022289,0.0605188615676216,107.98543519035691,105.77358997186599,2.211845218490979,0.0057839258845061026,0.007483842330612392,0.08212642091200903,4.2300134084079756e-09,5.521631841639018e-10,3.6778502242440758e-09,2.3310368863122812e-07,2.201559919845638e-07,1.2947696580035437e-08,0.5231279030091041,35.74945545287023,3.982502573220924e-07,3.3062655048355027e-07,0.02301187832927991,58.94252230099877,0.0018670307513509099,97.32184031929455
22,0.06061490380739155,4.550060743087501,0.017029831009179677,4.464488522186113,0.0685423898922084,133.87849737637376,131.82375831591025,2.0547390604634974,0.006876013907775608,0.007491358211686132,0.08785159821003466,-1.5431746909379077e-07,-1.5813186825858084e-07,3.814399164790104e-09,-1.910784800077515e-05,-1.912156888644372e-05,1.3720885561171455e-08,0.514648868467204,-10.46378271352856,3.748907675010768e-07,3.531042037784624e-07,0.023226162769675845,58.237548950023154,0.0018880173667934334,172.48721308679205
23,0.05980855840359762,4.654301698502837,0.015036561775151783,4.575490898721759,0.06377423800592706,126.032075494102,123.69035953368841,2.341715960413564,0.006763394046709981,0.007509046220760017,0.0828825476703351,-1.4900945982934712e-07,-1.546657036811659e-07,5.656243851818797e-09,-1.9337964998539774e-05,-1.935120362834767e-05,1.3238629717449547e-08,1.1503567928239846,25.17782929895926,2.673388946104816e-07,3.3614115135528155e-07,0.02269502911285673,62.59988887220055,0.0018570438526790787,617.2629529252422
24,0.060286044274056996,4.567638198503842,0.01530869615546515,4.4913882254921775,0.060941276856199836,119.54362774151976,117.23198559300835,2.311642148511345,0.006863862321027601,0.008744193518839026,0.09512203441264612,-1.1332836935758405e-07,-1.1780109058932282e-07,4.472721231738772e-09,-1.3843262395555656e-05,-1.3856726086458982e-05,1.3463690841277166e-08,0.6398040362393096,3.7672173758240017,3.9254877313804874e-07,4.1733663843229495e-07,0.026669048627263634,62.86942149586146,0.0018699538498715947,219.85977126720672
25,0.05768034117809775,4.817971092744014,0.01671912399462222,4.737840446439431,0.06341152230996161,123.33231510872693,120.9627393307798,2.369575777947191,0.005377527171281754,0.006804798529576846,0.07525549512778434,-1.4953869598732188e-07,-1.5321651129237342e-07,3.6778153050515136e-09,-1.7926669362064715e-05,-1.7939676197593865e-05,1.3006835438026347e-08,0.307541177698678,53.25063828468009,3.426431164407036e-07,3.8807377608471737e-07,0.02113193176508436,62.70333081152267,0.0018634925992266971,14.567527280851664
26,0.058270003975020516,4.48131590348736,0.015479312392261487,4.413405192698967,0.05243139839613099,141.65726435639678,139.66692251941097,1.9903418369857393,0.0067656140523066465,0.00697294633082938,0.0784065423067431,1.5097546212773926e-07,1.4575956356493692e-07,5.21589856280234e-09,1.619998396790753e-05,1.618752200577596e-05,1.246196205922269e-08,0.3330531477130011,37.172325864097786,3.720772618320951e-07,3.546043601155555e-07,0.022646225571249224,60.78520871447061,0.0018636552717708405,468.17933313960066
27,0.05865069764080294,4.5782149728252115,0.01404366934847761,4.504509030062849,0.05966227341388609,162.86847626920527,160.7749670022514,2.0935092669540714,0.0059987573311964994,0.008281714793836171,0.09438670015794279,-3.0539222565145356e-08,-3.400051298131401e-08,3.461290416168648e-09,-4.366369970237334e-06,-4.378604105537134e-06,1.2234135175360863e-08,0.32779549197037344,47.94230361847312,3.781163417461596e-07,4.107741273941609e-07,0.0253717530122221,59.412343297750205,0.0018509730467923683,531.9967992192273
28,0.058575364736302274,4.720618593423563,0.015451059015361165,4.647107176685481,0.058060357722721084,116.65778097036693,114.53419003661536,2.123590933751367,0.008188188154124617,0.007162233650762873,0.08386173674108034,3.560165317744654e-08,2.8677300949717172e-08,6.924352227729351e-09,3.2624395984104524e-06,3.248542696526295e-06,1.3896901800486502e-08,0.3597266779228457,47.68601148881299,3.5206842538385416e-07,3.959002826019794e-07,0.022327204850387826,63.211762426471516,0.0018903476012334366,-405.53484037641783
29,0.0575517177120143,4.672641107525159,0.016844890814185453,4.597768809330257,0.05802740738071728,151.65076615155374,149.54856227328412,2.102203878269964,0.00511871913446006,0.007085626287879566,0.07736603156449846,9.147445648360145e-08,8.797797000737457e-08,3.496486476226858e-09,8.993521237686661e-06,8.98108999830796e-06,1.2431239286730424e-08,1.8542664486761522,57.98798575458414,3.2111563957856126e-07,3.7638440836611754e-07,0.021359949725083628,63.70165912386166,0.0018527893586338694,29.651462572621313
30,0.058790609195319705,4.49183381752707,0.014509862352392518,4.42006387388416,0.05726008129051687,107.54629609343449,105.39201848561325,2.154277607821306,0.005925889999742498,0.007175736247097053,0.08610684761392264,-1.7428613456553172e-07,-1.7837906105461718e-07,4.092926489085504e-09,-2.1658490573720266e-05,-2.1671422254989505e-05,1.2931681198374673e-08,1.0289910965785016,20.146111025376204,2.7369582354667513e-07,3.156264715105335e-07,0.021506133006868468,58.788797974100554,0.0018860250751889563,-190.27260838275924
31,0.057257068926416924,4.508014299856141,0.01525649357980505,4.436578747434003,0.056179058842333644,103.20372458951022,101.6381655183882,1.5655590711219942,0.006756646539266926,0.007326596513155892,0.08267241856503918,1.9183040836478852e-07,1.8749099725025192e-07,4.3394111145365656e-09,2.1355415668831188e-05,2.1341865639353537e-05,1.3550029404908839e-08,0.3126454039385642,57.596736737174474,2.774967024519227e-07,3.908766570806695e-07,0.023525662970906504,62.54951615728287,0.0018580237537493484,-132.4189134355438
32,0.060305037331372595,4.791391666698316,0.017637080507822252,4.696862817389568,0.0768917688009262,142.3833330930341,139.99703582873448,2.386297264299759,0.0051393850320395175,0.007998259124427864,0.08698340010229708,-1.1110119379057232e-07,-1.1476480616920389e-07,3.6636123786315477e-09,-1.4638494117782687e-05,-1.4651963827207226e-05,1.3469709331073952e-08,0.314325590811319,25.310184115283025,4.73369873276354e-07,3.8910743506487116e-07,0.024083021123806798,66.9982433029747,0.0018859179181871875,64.22076792496591
33,0.061938572038110144,4.7299803165117655,0.016912872959503993,4.647771915354995,0.06529552819726614,160.80256767881178,159.03105778628404,1.7715098925278976,0.010166224078598515,0.007966520244094092,0.090561918687216,-8.950393798905933e-09,-1.3651847258372734e-08,4.701453459466804e-09,-3.011414885981734e-06,-3.0244644956193285e-06,1.3049609526536411e-08,0.38095062371734767,21.876796356223558,3.0929596326794364e-07,4.237110251611859e-07,0.024663288491135263,66.00807220730664,0.0018881605432724549,-53.56532983679108
34,0.05766609993190219,4.506379663413065,0.01738265794729733,4.437619700477327,0.051377304988440606,119.25282179567972,117.60135378504599,1.651468010633687,0.007179550366844417,0.006804458451923536,0.07560440292835213,-7.307099937012473e-08,-7.643282779959488e-08,3.3618284294701437e-09,-1.0480333962168632e-05,-1.0492266488590803e-05,1.1932526315806281e-08,0.521149536531837,22.449634999591105,3.0508952120984283e-07,3.657916350843955e-07,0.021614176612163624,58.72259605757354,0.001842669289251503,338.33213324680446
35,0.061838532517990555,4.647033245419578,0.015121150793589628,4.573930889167535,0.057981205458453436,136.32881960104876,133.20838462158585,3.120434979463058,0.007053786357597791,0.008639272872097821,0.09817778898201394,3.153656716778193e-07,3.105621940216447e-07,4.803477656174869e-09,3.5868072587904745e-05,3.585361840635882e-05,1.4454181428216533e-08,0.2822265886960397,30.780656382473296,3.583797258919941e-07,3.477177318222197e-07,0.026635446123898676,61.52835839496558,0.0018747390521527433,124.92929300948026
36,0.05833398645136872,4.494156750749869,0.014263079206778044,4.414187369608086,0.06570630193500365,132.73241113311798,130.8386407399487,1.8937703931692078,0.004669013578738182,0.007661648899443965,0.08407615009820703,-3.823020235278203e-07,-3.8581696466324326e-07,3.5149411354230273e-09,-4.697420733487617e-05,-4.6987311609225466e-05,1.3104274266150662e-08,0.5043434152512131,34.04894349698686,3.2274408002033495e-07,4.6627857078323847e-07,0.023376995971815626,61.62127581624909,0.0018800687272902826,-244.81410659717858
37,0.059669249453762584,4.690102530402135,0.016959870097009354,4.619355172676469,0.053787487628656185,122.46649246944666,120.43202483329257,2.034467636154169,0.00620678189964256,0.0070170428037974195,0.08031243352378245,-4.183050384715217e-08,-4.682459958625444e-08,4.994095739102243e-09,-5.872941984417752e-06,-5.886293068107328e-06,1.3351083592357683e-08,0.3288954715681814,45.78324547468059,3.8424391187819926e-07,3.6314085809299897e-07,0.022512592732480165,60.8392960179941,0.0018576121645248105,63.04405005250965
38,0.058210201803767056,4.613299164436029,0.016307948972112598,4.543472194005727,0.053519021458189,132.67147968160498,129.27906781523072,3.3924118663740823,0.006800377041820512,0.007954945465293852,0.08760255044160115,1.1682275054510749e-07,1.1229153227340042e-07,4.531218271707084e-09,1.121998766949023e-05,1.1206077927030975e-05,1.3909742375149392e-08,0.43042585486694807,23.143689313568743,3.411505444104002e-07,4.039735798182529e-07,0.023824532108493595,61.412673351988076,0.0018659593740042865,-428.6851564782187
39,0.060686805761324084,4.85071442705853,0.016396401436704993,4.773390231910712,0.06092779371111265,161.50370488879366,159.61278667015853,1.8909182186351974,0.008380234059986183,0.007892512545823373,0.08533044095464805,-3.1354095098272587e-07,-3.172645002085835e-07,3.7235492258575673e-09,-3.8471974754248724e-05,-3.848502082885303e-05,1.304607451588259e-08,0.31299718463848114,52.81861162999476,4.4637834767890156e-07,3.959262147404064e-07,0.024725441686563276,63.2722842383173,0.0018611375735970476,-89.85363058121993
40,0.05821406608027865,4.438535044230075,0.01604851196735263,4.356004058170531,0.0664824740921906,143.86977071279617,142.02475350681232,1.8450172059839711,0.007608989961261822,0.007242899989071989,0.0819794941895354,8.986228775614473e-08,8.66164069224706e-08,3.2458808336741218e-09,1.0699048918847967e-05,1.0686139774352515e-05,1.2909144360049401e-08,0.5481897460995124,37.038416201460585,3.128262864393551e-07,3.693224098054055e-07,0.022648704232845027,60.21490876389211,0.0018623031903862006,113.84315908973804
41,0.05893814248680433,4.660536870474663,0.01579631193355617,4.571358914126689,0.07338164441441776,126.27945960126138,124.66716478016043,1.6122948211007935,0.004960914453819586,0.007620005612708594,0.08936128177459318,-9.066374527207729e-08,-9.41642661175082e-08,3.50052084543088e-09,-1.2588863345094165e-05,-1.260205378383648e-05,1.3190438665528896e-08,0.398120197738638,18.50313955629686,2.92978993838389e-07,3.5805461896298517e-07,0.023496692334526947,59.82239168975987,0.0018588800373663225,49.86027759608896
42,0.06064095533730319,4.913492909615232,0.016702362029246264,4.831318485796257,0.0654720617897285,114.97578933083811,113.157951967545,1.8178373632930553,0.006512241754085426,0.007385649754885876,0.08124290885228751,-1.4382024103564757e-07,-1.4747162742455158e-07,3.651386388904048e-09,-1.8100045176006365e-05,-1.8113589659612178e-05,1.3544483484183093e-08,0.5201930067018942,11.449739857574723,3.783128252495515e-07,3.7598715065405746e-07,0.02357238002958866,66.35007087785135,0.0018745519492742752,-353.7654880458899
43,0.06234586172175625,4.707601679654323,0.015958144901353135,4.635217969326146,0.056425565426823296,137.3143263151205,135.49355205481206,1.820774260308512,0.007490033224161783,0.007575131022817385,0.09088911544535552,1.5212643143953484e-07,1.4809503288454167e-07,4.031398554993122e-09,1.6707035251751064e-05,1.6693162262077358e-05,1.3872989600696767e-08,0.3012506003789591,13.607124402956043,3.36304177821701e-07,4.2608815043141165e-07,0.02299785334365808,59.984255137847725,0.0018843122924825178,-0.16168008528939026
44,0.05960106361319242,4.782350482781337,0.01727894932731794,4.708474827272103,0.056596706181915854,117.16376973112465,115.09177321233749,2.071996518787191,0.008147244582016997,0.007471183645439186,0.0842968817028709,4.116870936495114e-08,3.7724041089505406e-08,3.4446682754457425e-09,2.408873980762829e-06,2.394804985705668e-06,1.4068994957133529e-08,0.3672114333974059,-1.8680968723221048,3.3260677020524677e-07,4.3842076869024875e-07,0.022549013607165852,68.41528929014873,0.0018936733146515479,230.99365997977657
45,0.05640456290763303,4.685120189419573,0.01578265685020471,4.6082480209835115,0.061089511585856675,150.55789132204478,148.22722181928862,2.3306695027561926,0.0055660108591007035,0.007474075043909368,0.07847346529892324,-1.3897631727335058e-07,-1.4205430835734056e-07,3.077991083989994e-09,-1.6555894368514954e-05,-1.656938063302241e-05,1.348626442345372e-08,0.5126918384602666,46.25553127944493,3.941722390179912e-07,3.857628442558531e-07,0.023116581377259367,63.38519372347368,0.0018750777895114458,-105.47783716111644
46,0.0582135923745674,4.672608980359687,0.01564619173599381,4.592503420511517,0.06445936811217677,132.35940625589782,130.0773122368988,2.2820940189989924,0.006877060521471579,0.006547543879005836,0.07404168993774672,1.5929742876958787e-07,1.5597733586479967e-07,3.320092904788187e-09,1.8861746591404474e-05,1.8847756331509087e-05,1.3990259771081379e-08,0.565565609819209,43.915338830018904,4.320526343112829e-07,3.859497950041696e-07,0.021631857683009778,61.92704456052522,0.0018904008339599417,-146.02853651085934
47,0.05991711925949108,4.6381060442163236,0.015428961287006136,4.5548913135820035,0.06778576934731376,144.07887103027159,140.89390106863098,3.1849699616407414,0.00667523636570837,0.007835159042027608,0.08533249943238419,1.6652010336824656e-08,1.3443775877269944e-08,3.2082344595547194e-09,8.949052907541506e-07,8.819428633144099e-07,1.2962427376698765e-08,0.522947713383924,22.709336533164667,4.2362440268485426e-07,3.6024598200458366e-07,0.024998980880542705,60.38501464876606,0.001869142843458671,159.62348541768642
48,0.06004879062271173,4.495528131986239,0.015236558496697746,4.428271918176866,0.05201965531267556,130.1280401594111,127.87132358388867,2.2567165755225504,0.007687468349815966,0.00833710390481055,0.09161057743499937,-5.08671541674059e-08,-5.422278287565998e-08,3.355628708254086e-09,-6.3119049059647705e-06,-6.325095938595015e-06,1.3191032538380885e-08,0.3150177977491835,32.396750084791385,3.415183889544093e-07,3.657105607931981e-07,0.027434412738925367,58.54848587108936,0.0018692877182414534,-205.77487580658908
49,0.05978016704099098,4.830264121311033,0.01664362245948278,4.756019029873136,0.05760146897841372,130.58489212294438,128.55133506872625,2.033557054218127,0.006455177671340402,0.008096397470304873,0.08933572237161944,3.05579215904266e-08,2.728380233559461e-08,3.2741192548319934e-09,3.0050961038924447e-06,2.992108339050364e-06,1.2987764759761314e-08,1.3962485573486605,19.146123543202002,3.16190108272517e-07,3.4917057857485434e-07,0.024150083561457435,62.429981346745905,0.0018625769452948451,-342.601263623696
50,0.05830430791511635,4.55813318474654,0.016361207093559968,4.478423283622547,0.06334869403043344,95.58267798248758,93.59708806732912,1.9855899151585354,0.005980643686597833,0.0075214854975509,0.08385320203740232,-4.643115708473712e-08,-4.9735377423513925e-08,3.304220338776801e-09,-5.450948775135014e-06,-5.46432943267421e-06,1.3380657412718017e-08,0.38096130555229973,21.045847174447353,4.098641792127423e-07,3.6439121084205096e-07,0.023279114019061867,59.05503966710327,0.0018740309994556227,-597.5265425956418
51,0.06492200241692081,4.895025190630798,0.0174787260449691,4.809403317205257,0.06814314738057094,121.08746259975487,119.11131138836706,1.9761512113876822,0.006100640975224381,0.00978908718156753,0.11100083566271188,6.987567043626602e-08,6.478818634805182e-08,5.087484088214204e-09,7.0220065471994085e-06,7.0087762635573025e-06,1.323028354499763e-08,0.8449353172299423,59.59988543485398,3.4471976257558977e-07,3.7982316470805063e-07,0.029380037033945955,63.530281732139315,0.0018785609102478463,250.93074590405013
52,0.05631647810198722,4.417060817212191,0.01610618300977781,4.333214249333965,0.0677403848684487,130.25667703421598,128.22632917646638,2.030347857749783,0.006312912051038265,0.0067447148918651535,0.07401754355982758,2.3154414315794667e-07,2.2730266447385088e-07,4.2414786840957985e-09,2.6176532624014603e-05,2.616343322334889e-05,1.3099400590550231e-08,0.6121624848480177,54.53467883148656,3.0864246251051965e-07,3.3782362766896255e-07,0.022268918731799595,58.91891382765603,0.0018582118069882388,108.91477999807921
53,0.061817502606921586,4.555270882386077,0.0156371734102298,4.487565490948201,0.05206821802764702,127.89758927736521,126.02360311279206,1.8739861645730898,0.0068630663252521795,0.007850402822944285,0.08980841309952518,-8.382915463299158e-08,-8.820040997079831e-08,4.371255337806736e-09,-1.0074937681582712e-05,-1.0088023439039803e-05,1.3085757334710476e-08,2.080181805675542,21.23637135137698,3.9437516706030155e-07,5.228037417692968e-07,0.023923607069916884,60.768798191673255,0.0018700384811060154,-322.04091537832346
54,0.05855319395404009,4.655060411007589,0.015533719759180222,4.582739487139201,0.05678720410920662,110.09921497638328,108.31093324497914,1.7882817314041612,0.00618790902337492,0.007460180269515827,0.0831385738057938,-1.9465838549162106e-07,-1.982837494354239e-07,3.625363943802924e-09,-2.3571473583564768e-05,-2.3584718605656608e-05,1.3245021992221034e-08,0.27282154345241905,-4.727709431459422,4.037556900595268e-07,4.164725665531332e-07,0.023035810041052637,61.47813127529289,0.0018639007223878931,-329.5054680878643
55,0.05825385182072046,4.547733724490355,0.016032227115678907,4.484880966266557,0.04682053110811968,132.90395018170994,129.9074042853775,2.996545896332403,0.005272901593800196,0.007478129123247819,0.08404787836177048,1.9002775303144164e-07,1.8633825181907268e-07,3.689501212369005e-09,2.1029096886215513e-05,2.1016699507175203e-05,1.2397378930961481e-08,0.3960774171790792,32.882950000990334,4.096648782816474e-07,3.7308889438600067e-07,0.02356188552073085,60.83669311230996,0.0018431210461204838,-316.2690953962215
