iteration,Acidification,Climate change,Climate change (biogenic),Climate change (fossil),Climate change (land use),Ecotoxicity freshwater,Ecotoxicity freshwater (inorganics),Ecotoxicity freshwater (organics),Eutrophication freshwater,Eutrophication marine,Eutrophication terrestrial,Human toxicity cancer,Human toxicity cancer (inorganics),Human toxicity cancer (organics),Human toxicity non-cancer,Human toxicity non-cancer (inorganics),Human toxicity non-cancer (organics),Ionising radiation (human health),Land use,Ozone depletion,Particulate matter,Photochemical ozone formation (human health),Resource use fossils,Resource use minerals and metals,Water use
12,0.638289506939574,100.5632004645869,0.33931135969427845,99.83985553376672,0.3840335711258967,1452.6170830712438,1434.2988088301543,18.31827424109122,0.19019231755122046,0.1172458574586064,1.063867870000812,9.196882713468866e-07,9.045215959608201e-07,1.5166675386066872e-08,0.00010291042737800247,0.00010285229806569124,5.8129311443712426e-08,4.755471787957109,846.9314467404856,7.365935758842013e-06,3.126578549041561e-06,0.28840813459995823,1394.0075202191267,0.019845856122609938,17.192270352206833
13,0.6555299426276653,112.59267621160805,0.35828698395702246,111.9637062584365,0.270682969214537,1464.681913862163,1441.805736985145,22.876176877018107,0.228173268316132,0.1311223396733122,1.2156068512959146,1.0033871814700918e-06,9.873729957471276e-07,1.6014185722964547e-08,0.00011258542651223232,0.00011251897288623007,6.645362421925025e-08,34.515506555326795,477.4177791350701,9.030485939228467e-06,4.727072421379089e-06,0.3248674059880611,1577.9936568348055,0.01855365634182711,2211.1897506817404
14,0.5680431133740792,68.60298688617523,0.18979091551129396,68.17042725603918,0.24276871462475483,1291.016586495493,1267.088348261428,23.92823823406344,0.07526359737170076,0.09139820265374034,0.9692888350818137,-7.81573746326357e-07,-7.959090698637601e-07,1.4335323537403363e-08,-9.606205731545165e-05,-9.610935271039592e-05,4.729539391701258e-08,4.607773767018757,243.609019345715,5.402870012729389e-06,2.7481210472410946e-06,0.2585959740916976,972.6326168904479,0.018382907609573125,-1876.0805781043855
15,0.6072605420728229,70.04118499214134,0.19025409073281743,69.54049692551014,0.3104339758983924,1407.3478364320179,1391.3123404414628,16.03549599055537,0.09688986943250293,0.08385232671809974,0.8716833856732228,-6.297813650242662e-08,-7.638232971426977e-08,1.3404193211843136e-08,-7.66865552160634e-06,-7.71926207444587e-06,5.060655184055134e-08,13.4211156778028,-117.08900501139219,5.12668540933634e-06,2.5161398484778173e-06,0.2389885053787675,957.0766830985679,0.017693926108305322,77.20560877024764
16,0.6667841243016174,96.99064485262667,0.26339592726496913,96.40914398444578,0.3181049409159098,1438.4736663230703,1417.938453403299,20.535212919772935,0.09341704142388217,0.10615983140183466,1.0203317620381909,1.3141139909995647e-06,1.2982188360466027e-06,1.5895154952962537e-08,0.00014522391039274704,0.00014516637337925545,5.75370114945852e-08,25.273241781426314,473.31341526625454,7.457582912107139e-06,3.23297960877035e-06,0.2811744609172496,1333.7375958102734,0.018844295686325223,283.64566982193355
17,0.5799098991656214,74.57474127392501,0.21469243303844754,74.01334126102118,0.3467075798653853,1480.5056242654437,1465.1048588457506,15.400765419695905,0.07010339935139769,0.08719200373821727,0.896176418116532,3.148949857310923e-07,3.011524132393956e-07,1.3742572491696842e-08,3.191530518880044e-05,3.186733449205227e-05,4.797069582238351e-08,7.820464375812969,659.1726532779327,6.422074315066878e-06,2.515042505629793e-06,0.24335626494007206,1027.4866601416704,0.018132869694015747,-860.0844740425855
18,0.609603778552987,104.9848605787758,0.3041539978949924,104.4924147266497,0.18829185423108888,1851.7522858105756,1831.003788320234,20.748497490341506,0.10279789042802898,0.11189985399316757,1.0251687577720485,3.526562422058831e-07,3.3574281830646713e-07,1.691342389941605e-08,3.614556090454061e-05,3.6087202437229945e-05,5.8358466075441666e-08,5.021137895934417,479.0498384677208,8.76002053044845e-06,3.932535495789701e-06,0.2861625792923991,1444.1110732788072,0.01879022795269222,1920.8028092051463
19,0.7264597436714934,117.17141370233001,0.3791497065429314,116.39226427104468,0.3999997247424114,1480.2336073520569,1460.0469845218256,20.186622830232338,0.13406114366413113,0.135597315888392,1.2770546027221772,-7.67285769545813e-07,-7.863248190783317e-07,1.9039049532518885e-08,-9.685045257682615e-05,-9.691170562457444e-05,6.125304617506746e-08,7.642922947580922,320.71782960473587,8.577668046934914e-06,4.229262674198641e-06,0.33758805639572853,1719.2861362541885,0.019281502808167903,-1246.116901761612
20,0.6283683709115689,64.0865519784209,0.1915147551421579,63.598923100360366,0.29611412291838785,1718.9245604247424,1702.8170206051448,16.10753981959554,0.17903071622529004,0.09984432619278072,1.0637383053289478,9.248080873056992e-08,7.968892466829058e-08,1.279188406227937e-08,6.510143039293315e-06,6.462729105608204e-06,4.74139327937644e-08,3.649364066788456,176.92798394641576,4.780196650602627e-06,2.883485019107983e-06,0.28920644956695224,904.0061533602783,0.01979314836145641,1275.5021335223628
21,0.6510940899133414,84.009123535165,0.24970027197429806,83.48335639053494,0.2760668726557747,1594.274647734081,1578.9376168294157,15.337030904668403,0.07371086267478198,0.10482757668307272,1.0801456730308414,4.427862052493485e-07,4.2872538360244354e-07,1.4060821646904916e-08,4.54843203701744e-05,4.543110941553306e-05,5.3210953347868074e-08,14.03665119085974,1126.3682043401095,6.945424110348307e-06,3.385960729192078e-06,0.28850374310368887,1126.219078196624,0.01954896937636045,797.538068894075
22,0.578110778846589,88.37353214792522,0.2857376102268354,87.78995847754486,0.29783606015351644,1843.6773464642624,1817.5459054685691,26.131440995691847,0.18049159421624936,0.09760102176852693,0.9120973893006377,1.0397255437629857e-06,1.024235101628655e-06,1.549044213433073e-08,0.00011661049335263878,0.00011655233766694869,5.8155684268260205e-08,11.359594102548618,388.7180936366186,6.118995318397053e-06,2.815012623386325e-06,0.2553330196903275,1226.9743024432132,0.018188289827192113,2093.72356533273
23,0.6437051014912645,107.36386399815716,0.30173904186854034,106.74433895404134,0.317786002247289,1332.888762683342,1312.0208279783,20.867934705042593,0.09958480375597649,0.11686345667628983,1.073630736172645,5.08695724024823e-07,4.941931361330968e-07,1.4502587891726308e-08,5.414458114895009e-05,5.408698590022454e-05,5.759524725511141e-08,9.628123964366988,831.6742144621256,7.849111848643642e-06,3.0824477919470724e-06,0.29541539748666173,1487.965387446771,0.019266259237017858,-1705.2232252033318
24,0.6530045900807229,83.83618313885508,0.1988705243261161,83.37633458705795,0.2609780274709948,1629.0173573127227,1610.255900124393,18.76145718832716,0.14735729437071093,0.11075243969527945,1.0599432307977652,-1.8943418325566056e-06,-1.907360631450103e-06,1.3018798893497407e-08,-0.0002306375901556327,-0.00023069879385044672,6.120369256074033e-08,4.5401093261344965,313.1168244865793,5.686282575895908e-06,3.1231615266450097e-06,0.29577253947861293,1152.9550540306564,0.020683786937884023,-103.14592219814222
25,0.6263918592597751,89.43001319304292,0.26030470273293904,88.88307915714435,0.2866293331656118,1475.8839333796438,1459.0131262009209,16.870807178723126,0.12705062517103652,0.10354233189240811,1.0322675994069177,4.509196966031993e-07,4.328276902264726e-07,1.8092006376726757e-08,5.110393092969888e-05,5.104448572041646e-05,5.944520825239748e-08,9.20155804490727,494.62342364779437,6.2766503638951216e-06,3.7167501748946506e-06,0.27311773741198586,1251.2566580494656,0.018908150886161,1688.9383221555872
26,0.7467962160402889,137.9650210702816,0.4328696106396139,137.40370098159073,0.12845047805124876,1341.0742754560533,1318.4091575665748,22.66511788947992,0.20465618149837525,0.15337734956879595,1.4257788195401078,1.140923618420994e-06,1.1226398050934603e-06,1.8283813327533843e-08,0.000134432107864246,0.00013435915814041384,7.29497217254533e-08,8.498640863179062,434.5163383880634,9.059436561149346e-06,3.3959009445824063e-06,0.36796459744864773,1913.85845646078,0.018095776290448305,-3341.0521986376734
27,0.5907291894362683,73.00914479031917,0.2313245341989975,72.60235528670977,0.1754649694104136,1528.9156853666154,1502.9144469969685,26.00123836964546,0.0646545472657302,0.08516970331698738,0.8387990732328464,-4.544169125090748e-07,-4.720645223779191e-07,1.764760986884429e-08,-5.8429804633916766e-05,-5.848209183620659e-05,5.228720081113202e-08,4.728133416010907,506.50544071891454,5.130562447193857e-06,2.4116884940856923e-06,0.22851252941038336,1023.0970583160499,0.01682413001680752,273.6071272444242
28,0.6490926093557184,98.44209191377917,0.29669411061191114,97.70586292403783,0.4395348791294227,1462.25150201571,1443.2890013469241,18.96250066878814,0.07917426037950914,0.11029400905234796,1.0521316021365597,-1.5279089794600423e-06,-1.544485220644015e-06,1.657624118397307e-08,-0.00018221442569092095,-0.00018226996668511294,5.5540992856787675e-08,5.580296748050532,172.75242918237595,7.038194406208729e-06,2.9735293867313266e-06,0.2856055446741755,1391.8159617679667,0.019997696499923046,316.92786776207504
29,0.6883522714183528,122.1088058653233,0.32919404819486914,121.40275408914384,0.3768577279845856,1526.6594940839486,1500.7667372944838,25.892756789464173,0.24378265132658522,0.13329122424120696,1.2395880609446817,2.0276387429866032e-06,2.01066649940595e-06,1.6972243580653215e-08,0.0002333994405128498,0.00023333923386858473,6.020664213424034e-08,31.201020870207888,1321.1076707617829,8.022503018282339e-06,3.5150181075614985e-06,0.33682673628225385,1746.2115227966553,0.018301010258390375,524.8820222115501
30,0.6277417308716757,97.63016353347528,0.35358732375787516,96.90790022620234,0.3686759835150703,1878.3685427679238,1857.6989124213978,20.669630346526613,0.3496296668889948,0.11281769228161627,1.0512084232350007,4.0364001773956664e-07,3.876426654518704e-07,1.599735228769632e-08,4.4741566001384274e-05,4.468191763093868e-05,5.964836934426486e-08,11.560904668124667,386.5888772089136,6.8450478101628795e-06,3.2555996044380584e-06,0.28382022628189,1376.7692675603791,0.01988922221533697,1060.0695776744433
31,0.7548018712447299,135.67305459178456,0.5221701131409802,134.806085790291,0.344798688352566,1713.0654259299372,1691.7179273137833,21.347498616156734,0.3633419846181823,0.14306319548164675,1.2821333514766624,-1.0076205780378285e-06,-1.0280288561776762e-06,2.04082781398477e-08,-0.00012690080940682026,-0.0001269698091908816,6.899978250815297e-08,35.14850780400832,631.7561410265465,9.738806626698126e-06,2.9402719071904e-06,0.35071640871682924,1925.081955937565,0.020008583939069468,1292.0099014022999
32,0.5950648999265684,76.22099903565966,0.23444398804608,75.7643561211619,0.22219892645171152,1265.443037883822,1246.9588337509542,18.484204132871206,0.13120650523318186,0.09954228032330333,0.9980580953638756,1.1047453818047776e-06,1.0870330260894673e-06,1.771235571531017e-08,0.00012928430221999194,0.00012923463257243285,4.9669645741874757e-08,7.859483922314868,601.1062504647869,5.40326154285202e-06,2.475678184925493e-06,0.26770795714286444,1066.8298440094386,0.018141350413454122,-1449.3316975948874
33,0.6522595878671256,104.46993796797312,0.3163796472930582,103.73926370920945,0.4142946114706043,1704.468443695166,1676.6422001642402,27.826243530926064,0.09228411221251753,0.11799797320319548,1.1162211452508841,-3.774371278717816e-07,-3.9401135312555284e-07,1.6574225253771275e-08,-5.551687766283926e-05,-5.55818848627158e-05,6.500719884191713e-08,7.458327632722849,345.24024418098736,7.491914732180013e-06,2.797081377596325e-06,0.2998253958795327,1513.430669308752,0.01936056221793219,621.1570186238569
34,0.7049795209674437,119.19190364497926,0.358671708321523,118.47163137604932,0.3616005606084492,1457.7132718815276,1432.3364080731308,25.37686380839928,0.23237921309441817,0.14623259976791456,1.3921779159771748,-9.370816619122756e-07,-9.55076775345136e-07,1.7995113432859875e-08,-0.00011395491425346921,-0.00011402065851174708,6.574425726833123e-08,7.922890758307595,759.596433443229,7.872184651738473e-06,3.7227228292125024e-06,0.36988775897513176,1650.0908122662058,0.01965714080553005,337.5002444743768
35,0.6733541111340813,112.83777323406748,0.4241876185089717,112.11220628007992,0.30137933547860163,1479.850289722025,1457.930603082663,21.91968663936324,0.18761665326926846,0.12046101374247413,1.102232862004532,1.6543914326948567e-06,1.6347558994301898e-06,1.9635533264667152e-08,0.00018202202432528574,0.0001819593598531225,6.266447069100231e-08,11.27382065223534,57.95381908390401,7.806950052929806e-06,3.623823981842808e-06,0.29824848751765337,1562.2790321949933,0.019286687650810826,977.4201109218266
36,0.5912105593197837,71.1729651844626,0.22343681595923118,70.64394382290166,0.3055845456017047,1403.0053645847556,1382.8481890042576,20.157175580499736,0.1337420047397799,0.09547019249557542,0.9602345940176592,7.969399916377407e-07,7.830178467092167e-07,1.3922144928524157e-08,9.062920479966967e-05,9.05726867311392e-05,5.65180670419365e-08,7.768143148519137,254.31115227611252,6.2792781187106714e-06,2.8437958241546922e-06,0.2617229510495825,1021.8377207840974,0.01961732743501669,1664.4518165775225
37,0.7984538469840409,132.11193029875315,0.45766905786832235,131.6037703612368,0.05049087964803039,1348.5023674104166,1326.8751237385957,21.627243671821187,0.13439167084558998,0.1487363825538762,1.3332227627865487,7.280153107730741e-07,7.108787819104676e-07,1.7136528862606593e-08,8.338204066933923e-05,8.331337575147906e-05,6.866491601995022e-08,12.15365783730535,590.3876169641078,9.56453412897166e-06,3.256706951628292e-06,0.3660028380263481,1832.8526412528538,0.018124627385152827,-298.75904097965395
38,0.587083660806699,81.48775469772275,0.28697582272001665,80.96622588559912,0.2345529894035996,1192.5053571576577,1171.990670569557,20.514686588100783,0.12636575092292748,0.08978220258022583,0.8812142897331944,-1.341237742274783e-06,-1.3548898028215576e-06,1.3652060546774193e-08,-0.0001592755716549148,-0.00015932860537402397,5.303371789434792e-08,26.421663698133568,470.5613771881976,5.6761735719849205e-06,2.7801705169387745e-06,0.24633670233306446,1121.7199446192753,0.018789167177247098,-1181.1833768273245
39,0.6527264894681273,82.60569461861883,0.23342133219668904,82.13531609853827,0.2369571878838569,1863.602236298507,1843.7593779023339,19.842858396171298,0.09857477034915262,0.11049222220383907,1.1499690785480192,4.6149356045624036e-07,4.436323817842399e-07,1.7861178672000405e-08,4.880995526839098e-05,4.875385448681101e-05,5.610077961165303e-08,9.618724989287848,793.905134292158,5.780231432063683e-06,2.6428265244947532e-06,0.2964777127606614,1187.5791512377918,0.02121886941684062,-1105.4013721917618
40,0.5682952249495902,71.58822751766158,0.1928755277714282,71.1513142346843,0.2440377552058537,1414.801094297985,1399.2881324360235,15.51296186196289,0.10576365029595351,0.09325519267991109,0.9182420416792252,-1.90084162870904e-06,-1.916707984816581e-06,1.5866356107540602e-08,-0.0002281352476996063,-0.00022818067369502454,4.542599438119059e-08,6.980634374391446,140.86386661084612,6.402060378358744e-06,2.6800657070206797e-06,0.2587288530292624,1004.6545456017217,0.01798461157396608,1019.9016661318055
41,0.644451031927918,98.41129487975708,0.2813084959293508,97.6483172800977,0.4816691037300248,1715.2067426874296,1692.6385921518818,22.56815053554936,0.10169702560288763,0.10563002826728854,1.0039226982326825,9.841847365236893e-07,9.683046979357288e-07,1.5880038587960647e-08,0.00011623395473214086,0.00011617321766145447,6.073706967889247e-08,8.43864087321879,441.02988348984485,7.1213163485475716e-06,2.9023324741745837e-06,0.27199220743209235,1374.238593244103,0.01814137352051186,2691.4414304836864
42,0.6320646473373344,97.89122679888683,0.33087687521797715,97.34474320046776,0.21560672320110802,1278.9335496839349,1259.8160863361354,19.117463347800257,0.1349025671131752,0.10828381356911217,0.9773063885746235,-1.6997555883166485e-06,-1.7172301112783171e-06,1.7474522961669148e-08,-0.00020700875256995555,-0.00020706776434582908,5.9011774202749036e-08,17.273141321188604,593.8178536684367,7.133695455356275e-06,2.8287708786006467e-06,0.27830387748044116,1351.9508920149797,0.01778426983872567,1153.4336652474522
43,0.575104756655558,76.01664907746803,0.23736314981170606,75.5497215315819,0.22956439607443024,1356.4690965846105,1340.2530081324433,16.216088452168187,0.1163133314621748,0.10138093561243366,0.9964864903494365,7.821704326773343e-07,7.688243660527264e-07,1.3346066624607949e-08,8.889285989674982e-05,8.884406847728715e-05,4.879141826484731e-08,7.364478085912002,298.65565362274924,6.336165058984217e-06,4.224132936350824e-06,0.2719565726700366,1049.727146265937,0.01810160749607931,316.79166083953896
44,0.6041526797827728,71.20347926560402,0.23028241764133353,70.76933175987791,0.20386508808476408,1401.706284908482,1385.1511885192479,16.555096389235572,0.11255546179568478,0.10748456096141559,1.0585694852178376,-4.202256954948435e-07,-4.3276750182077897e-07,1.2541806325935535e-08,-5.290479212499754e-05,-5.295510154094339e-05,5.030941508138075e-08,15.780803466054525,307.13172528593753,4.9488264027594055e-06,2.73976170643366e-06,0.2883707577394914,986.0721788861867,0.02000460920431148,-884.1765904517997
45,0.5770701399210014,78.00868891219005,0.2502780908624634,77.52308714286136,0.2353236784662133,1446.2809739448692,1427.8158158106437,18.465158134224776,0.15436918432923963,0.102945272638523,0.979723743525958,1.126520447503142e-06,1.1132195839056787e-06,1.3300863597463223e-08,0.00013152811397316758,0.00013147723775372344,5.087621792360731e-08,10.911185435602622,73.51263718885487,5.964053098160497e-06,3.010599797586843e-06,0.2681254354300788,1091.804117031264,0.018113609292347368,1319.3492906985193
46,0.5951477299854945,88.76995523002881,0.24821282696285266,88.33632780006378,0.1854146030021802,1789.0370846572823,1767.393020834312,21.64406382297022,0.30845450591933166,0.10172671449552477,0.9625872888210525,-3.9409089902672747e-07,-4.072393262502085e-07,1.3148427223481e-08,-5.4746580209662475e-05,-5.480035853648845e-05,5.377832565314882e-08,13.724205383708007,1434.6044984706546,7.663350844385077e-06,2.683084932299812e-06,0.27831322102446976,1213.2454199950353,0.01919910841961889,826.9197227378827
47,0.6553082623570246,93.20406772926451,0.2922014094018837,92.63394862959296,0.2779176902696701,1720.3155082871324,1702.5628076082187,17.752700678914515,0.3837866329152864,0.10353888572276271,0.9677992679263173,4.5393598647533144e-07,4.377701526385876e-07,1.6165833836743757e-08,4.562338651318751e-05,4.5568134098017556e-05,5.525241400948363e-08,11.538427537015561,327.31358958206715,6.686260482611204e-06,2.8520010789382235e-06,0.2628044754544356,1295.218755232536,0.019459298391290777,336.34339900624036
48,0.594189081667875,86.69143669700281,0.304809207108453,86.06021195627875,0.32641553361562586,1641.1654859261666,1623.6715480879627,17.49393783820328,0.11299848304335819,0.10661239769445614,1.0389465781062186,1.3562973884863838e-06,1.3400102438134797e-06,1.6287144672904012e-08,0.0001564045311761928,0.00015635305008826716,5.148108701207002e-08,8.444904540326323,419.52404554374976,6.083363024549671e-06,2.6306414032848197e-06,0.27668350312455203,1224.5540924252005,0.018607223450243557,1941.3890072863614
49,0.6740020327438211,80.9151596162665,0.24164990069695177,80.3836981568052,0.2898115587643386,1679.7122372396343,1664.0129483877556,15.69928885187621,0.18058973029565356,0.1300693051289558,1.3178794986341966,8.733372453760915e-07,8.575403602208105e-07,1.579688515528135e-08,9.72966061058852e-05,9.724471546767219e-05,5.189063706284837e-08,5.4803556920463095,266.156838585217,6.6448057010950055e-06,2.711924614214185e-06,0.3407149379018557,1127.3807825928034,0.020115857163900686,1072.5697295956998
50,0.6276936344266705,91.9054221736341,0.24135194500943918,91.37473028814527,0.28933994047939005,1404.0976620303863,1383.8632333116047,20.234428718780844,0.13076798443688895,0.11019203301075244,1.0812000400623492,-5.50942729367291e-07,-5.630232727333473e-07,1.2080543366056404e-08,-6.857843194990429e-05,-6.863245096895845e-05,5.401901781081396e-08,7.500732682599839,364.27943229784904,6.774993052351666e-06,2.6862390942178805e-06,0.29186509026285484,1262.5042465971833,0.01796369965893636,-1162.7618331975173
51,0.6147883797849752,82.3075106125711,0.1767463325294164,81.91871089807616,0.2120533819655061,1286.7010690597906,1269.068037597255,17.63303146253503,0.08428105751414447,0.09822276466817005,0.9927028217872742,-1.3859093552625757e-06,-1.4010049838494017e-06,1.509562858682596e-08,-0.0001684666680479211,-0.00016851683702340665,5.0168974094629544e-08,5.679301521368027,263.9553616532876,6.459534603013228e-06,3.1160417898021463e-06,0.26710241904855614,1118.06907073939,0.019552313997213817,531.0970722823768
52,0.7611504581669694,122.15171248584983,0.3249032480880971,121.5601490462028,0.26666019155892545,1586.5957929919316,1558.7334865054522,27.862306486480254,0.1180807463073134,0.14221355634914662,1.2971845986012025,-2.052567311136968e-06,-2.069921632753744e-06,1.73543216167775e-08,-0.00024684956038140815,-0.0002469114112648025,6.185088205557101e-08,8.131336394722886,628.5765252099113,7.865529786404223e-06,3.4858225289983246e-06,0.35320883624547966,1748.5774809771494,0.01973457394994121,1330.552702836223
53,0.5902116958012671,79.40163887570252,0.2175761039686308,78.92446174605264,0.2596010256812319,1374.1866250056212,1354.0082543706978,20.178370634922114,0.13474603220116066,0.10080858547584441,0.9634970489252684,-6.070849127495314e-08,-7.470463541710772e-08,1.3996144142154548e-08,-1.3060537579522213e-05,-1.3118495903718738e-05,5.795832258621733e-08,16.11485508423276,508.13100816147613,5.842144927084003e-06,3.2862964075693217e-06,0.2762145266391464,1124.8795942343402,0.017721752963371612,-487.14819199235353
54,0.6491278348821905,91.29856017836661,0.29398711452369497,90.77321569704313,0.23135736679979843,1626.8203801353418,1600.2523281277042,26.568052007638588,0.13400345198005742,0.11324453150143228,1.1116442493683705,1.3080533311466934e-06,1.2884374066711177e-06,1.961592447557559e-08,0.0001486165785755787,0.00014856144554196272,5.51330324648976e-08,13.907626012398076,468.80196851893345,6.071401390992594e-06,2.7663270340360448e-06,0.29785673735294854,1244.566985792471,0.018998335212993534,622.6015728297716
55,0.7253119649611443,132.1784619031004,0.4079437196485794,131.4578080646296,0.3127101188222218,1645.8817019160147,1615.163204111277,30.71849780473816,0.1573204871721755,0.1348155345489024,1.1713447450498797,-1.6541208134051248e-06,-1.6722147236944063e-06,1.8093910289281902e-08,-0.0002064398906827074,-0.00020650411043690868,6.421975219279538e-08,24.146023708240484,441.9683963344735,8.5424666212598e-06,3.584842580607768e-06,0.33797444729704657,1845.3297376788414,0.019489078351786995,-2127.639775411182
56,0.6152885910786181,82.59842420306293,0.218859818964737,82.0347238378856,0.34484054621259763,1402.593505096081,1383.5327926562286,19.060712439852527,0.13040847424423987,0.09393370344104095,0.9197188100806842,1.3102324519256734e-06,1.2960059908434795e-06,1.4226461082193805e-08,0.00015080614489584464,0.00015075120836468309,5.493653003750397e-08,5.573829902227249,371.32009094030667,6.171811972321074e-06,4.029276097750135e-06,0.2591305161640333,1220.0590841758954,0.019051227342975062,1110.4832822334502
