iteration,Acidification,Climate change,Climate change (biogenic),Climate change (fossil),Climate change (land use),Ecotoxicity freshwater,Ecotoxicity freshwater (inorganics),Ecotoxicity freshwater (organics),Eutrophication freshwater,Eutrophication marine,Eutrophication terrestrial,Human toxicity cancer,Human toxicity cancer (inorganics),Human toxicity cancer (organics),Human toxicity non-cancer,Human toxicity non-cancer (inorganics),Human toxicity non-cancer (organics),Ionising radiation (human health),Land use,Ozone depletion,Particulate matter,Photochemical ozone formation (human health),Resource use fossils,Resource use minerals and metals,Water use
11,0.7108092899324719,101.0307752040698,0.3280525616493194,100.49063403173537,0.21208861068511797,1384.3156326246672,1364.1518494775328,20.16378314713513,0.14061725859655447,0.12110341554734329,1.1314493108695458,-1.523089383964762e-07,-1.6754128937294103e-07,1.523235097646491e-08,-2.903013937634016e-05,-2.9088302968368668e-05,5.816359080637408e-08,5.895715267229791,536.1456120091461,7.70998632004362e-06,3.9808476016237e-06,0.31894636658815384,1415.2299779076816,0.01966002060991167,-1115.5448069074919
12,0.7518889040811751,131.33887672449794,0.4419250450374435,130.6296076019071,0.26734407755337253,1395.7160648352476,1372.573310780533,23.142754054710906,0.2520872164551567,0.13002812993671964,1.1604163002179972,-1.4983160865497403e-06,-1.5147665224497954e-06,1.645043590005474e-08,-0.00017316641272736359,-0.0001732362471536991,6.98344252859985e-08,65.90276203333944,386.6615659124582,8.623730419998846e-06,3.780394321475915e-06,0.3282275452834539,1815.6446387450862,0.02015305915217358,2143.7417752230867
13,0.6338317761280206,98.7814198794865,0.2726312060750101,98.14439763194109,0.3643910414704061,1386.6884950322217,1366.0610647515985,20.627430280623702,0.18823755169080836,0.10904636891717316,0.9897586927847969,-8.459778680904745e-07,-8.627970442909622e-07,1.681917620048758e-08,-0.00010635868419844496,-0.0001064150128024339,5.632860286988905e-08,34.50654712983983,652.3665467191789,7.059203794900514e-06,3.003736433470506e-06,0.2763265369429943,1386.6877370901796,0.018152212828914882,1244.9080572559105
14,0.611890606110328,89.2371536582372,0.20344610240442842,88.72163240297851,0.31207515285424997,1518.3778144994053,1502.1421374283254,16.235677071079483,0.22212356829675026,0.10579963217742336,1.0069879420676133,9.970318180685088e-07,9.82023994567556e-07,1.5007823500952743e-08,0.00011524739063298073,0.00011519363639195544,5.3754240206464476e-08,7.564101231972828,621.0303006092219,5.8016840644863185e-06,3.54844644539993e-06,0.26805963861210796,1255.5689457742392,0.01766106240907106,3179.4583552944896
15,0.6732749371225144,110.20796991377397,0.41150841735675603,109.30960840180195,0.4868530946152522,1606.9045348461473,1586.3663446897483,20.538190156400145,0.16334930361106054,0.12271006574992595,1.108162722872344,4.08066458559177e-07,3.910104589980702e-07,1.7055999561106914e-08,4.0448384682511014e-05,4.0392777269121294e-05,5.560741193821454e-08,7.964685935305052,620.7060195621934,8.142374277180703e-06,2.7413194962397555e-06,0.306382816447878,1553.3419409131047,0.018543987065204128,3400.9152626269824
16,0.6683970050514444,107.38555224085195,0.31481931590106493,106.6447769168123,0.4259560081385924,1626.052618384104,1600.135347326155,25.91727105794826,0.23040733743313388,0.12189813803775082,1.2061574450418535,1.0000057126264133e-07,7.824186031028552e-08,2.175871095235579e-08,7.3259067637360484e-06,7.265180492752152e-06,6.072626940753663e-08,8.095983601189364,333.5581841457681,7.368668253246633e-06,3.3278509647380477e-06,0.31318617078604927,1570.774402967271,0.01879091444040582,2976.874988403255
17,0.5798860640470739,84.77036211329478,0.2833655492618766,84.19956232929259,0.28743423474032304,1134.8377295827997,1118.6055926710872,16.2321369117113,0.0737133229866541,0.10316181375791357,1.0077659176803346,6.488389630338241e-07,6.321939864678323e-07,1.6644976565991727e-08,7.006919542929907e-05,7.001562156107656e-05,5.357386718309021e-08,15.841658637125988,277.1574518554347,5.780734137153099e-06,2.8780312912217315e-06,0.27344216962395845,1201.8838990036784,0.016822446083215533,215.40227666292776
18,0.5987023878119571,77.7490474928852,0.19191989758811343,77.20962551825743,0.3475020770396611,1642.7604215059648,1623.8624001883034,18.898021317662035,0.09065385177315259,0.09787496480209923,0.9722624467382139,-9.163035992841476e-07,-9.289402033188331e-07,1.2636604034685523e-08,-0.00010873280085444128,-0.00010879495445129911,6.215359574009524e-08,8.25972979095134,374.02131397390417,5.882324425570194e-06,2.4503837114909684e-06,0.2773863341096339,1035.0005764302384,0.0174524359805745,685.9793232026132
19,0.560687714319268,80.83667520441114,0.2791021702983922,80.2916587987995,0.2659142353132454,1634.335857264593,1615.5944463699157,18.741410894679973,0.13641395704318426,0.08772193755281532,0.8331941264378818,2.7147288414346617e-06,2.700040397139348e-06,1.4688444295313563e-08,0.0003152036589622345,0.00031515215820014886,5.1500760944291906e-08,4.601791950043378,532.9380708832983,7.104904804285662e-06,2.6669977198904357e-06,0.23669335231281388,1155.7600697914183,0.018705499355431685,204.02442466029606
20,0.6675477025702599,109.4858567128612,0.4280394240749032,108.72648028148326,0.33133700730304544,1450.2913858771528,1429.616483503899,20.67490237325264,0.39734327502817957,0.12424723552500153,1.10514967062517,-1.1401307591065853e-06,-1.1583553079671327e-06,1.822454886054674e-08,-0.00014371286328002675,-0.00014377198520353727,5.9121922171181104e-08,6.385995732427415,390.32893661515607,8.269894426338395e-06,3.3826540942684586e-06,0.29648923959239254,1564.2465143810914,0.019219341958109565,-1307.648380392584
21,0.6255996943360089,80.6893534255889,0.2224080119759087,80.20802408920781,0.2589213244051977,1299.6509589061866,1283.8555059175974,15.795452988590702,0.07631484391509921,0.10016981569256261,0.9650417676498968,1.2567563290078927e-07,1.0833790266561169e-07,1.7337730235177615e-08,1.2286962027135072e-05,1.223594317773166e-05,5.101884791510812e-08,11.645007613084449,644.5157045373176,6.034153532343342e-06,3.269375800412959e-06,0.2693382947982595,1159.8308087901987,0.01994945005047235,-611.1152893830986
22,0.590277153032814,73.22929692400274,0.26284162889338597,72.71937593018954,0.24707936491981433,1197.069945856076,1179.7865440101086,17.283401845964878,0.136906319828278,0.09245138142661721,0.9948249224240302,-1.8268704354537608e-07,-1.9725828004078796e-07,1.4571236495411862e-08,-2.362406949068135e-05,-2.3676469056514843e-05,5.2399564720922565e-08,5.536229963347187,545.5670001499778,5.646140982497617e-06,2.536938113280787e-06,0.2571689482322034,1009.0917849102784,0.017885468446218196,-31.867644194291643
23,0.6754862892010373,125.29236547815927,0.4591029816705363,124.55391173834963,0.2793507581390883,1720.0504420299123,1693.7784253352343,26.272016694679174,0.15152595807654137,0.1322176128066575,1.2163063917810755,1.3294458282640502e-07,1.1424115449624308e-07,1.870342833016188e-08,6.803746589300459e-06,6.744983513788324e-06,5.87630738871667e-08,75.4087615656239,958.3015976155677,9.12822883989712e-06,4.716618817534759e-06,0.3245091614364914,1752.0317115779299,0.019186402633813274,-2619.5379255987173
24,0.5682488497578967,84.49674138633964,0.26131373396569624,83.9987988019809,0.23662885039303508,1308.060206835585,1291.9593571854891,16.10084965009582,0.10034367972015254,0.09894745966665996,0.9554092279374791,1.256377436114982e-06,1.243894767859609e-06,1.2482668255372926e-08,0.0001407111626352646,0.00014066074768021667,5.041495345648615e-08,6.141773165289775,631.1663622407491,6.761268159660144e-06,3.6543316949544226e-06,0.2601772889464712,1199.7669880136632,0.01736768651343576,-1186.9746711489825
25,0.6809462603191392,102.7825163881454,0.3316145283896511,102.00313728530956,0.44776457444615153,1564.9872864296433,1538.4557859475265,26.53150048211764,0.11855805136966707,0.12649245658698208,1.268446384783683,-3.5889730738312293e-06,-3.6039946810787387e-06,1.502160724750764e-08,-0.0004268258671198641,-0.00042689101009896516,6.514297805179641e-08,9.923013623573409,329.33471565162904,7.519433075809234e-06,2.7087453901335183e-06,0.32360038620534903,1453.3384854845253,0.020166055209640436,1567.2045558686987
26,0.7133951055607173,119.72114748117056,0.3987966565816042,119.12440097868074,0.19794984590821155,1469.8847393718788,1442.732673326441,27.152066045439103,0.14805577921669988,0.1292603532380524,1.1925280306554997,3.1101348016769784e-06,3.093972239283208e-06,1.6162562393771628e-08,0.0003603445823860932,0.00036027498919291297,6.959319234794172e-08,12.078311354642265,475.6083466557909,7.43507199397446e-06,2.9263100509065303e-06,0.32108352863255457,1660.990269757769,0.020440857031791142,1422.2356182810581
27,0.608445687768324,86.48776837521247,0.27906292455240256,85.99798090870696,0.2107245419530948,1581.884151128326,1564.4184931201696,17.465658008156772,0.1640232235520136,0.11185009875023438,1.0813217845442074,-3.661806561634205e-07,-3.8308216503101997e-07,1.6901508867599387e-08,-4.77446289695074e-05,-4.7804123648169196e-05,5.949467725709681e-08,22.297408435075035,566.4028065484737,7.114547576732993e-06,2.770921751848946e-06,0.29979377435405785,1196.7135756182263,0.019132202274441824,783.3507541034814
28,0.6346385670891909,91.11718320027018,0.30258355855790214,90.55251195361478,0.2620876880974702,1597.6094340123248,1576.3099448176554,21.29948919466857,0.11145106688994792,0.11049781235148903,1.0370170745751428,4.7048660514739834e-07,4.5736058730179744e-07,1.312601784560101e-08,4.79017513785446e-05,4.784196115900328e-05,5.979021828957546e-08,8.398774724252844,670.0728618745959,6.185129780090373e-06,2.691823096137725e-06,0.2824104960272522,1284.6565560626634,0.01994894587573855,-2443.4566198016255
29,0.7327962898785291,126.58382124738002,0.42486917647032196,125.72732402657651,0.43162804433318525,1815.0162704069567,1793.0733172239375,21.942953183019473,0.29879035874438997,0.13385628732507188,1.2022138868779488,-3.81065129105027e-07,-3.982153522477941e-07,1.7150223142767e-08,-5.212388084680272e-05,-5.218691787239262e-05,6.303702448217981e-08,10.860269924621939,361.0307701427314,1.0068765829300789e-05,3.6898770585835604e-06,0.3303461748363995,1789.3047927107857,0.018079383114166625,4089.7139361195404
30,0.7329966944146868,120.20094374873001,0.37183235065789694,119.54977569972571,0.2793356983464032,1753.1909369323246,1736.7193760007585,16.471560931567783,0.3368743109961851,0.15056260711753147,1.3435871986192982,2.168735812983947e-07,1.970084454155843e-07,1.986513588281042e-08,2.0136337869210818e-05,2.0067488669522056e-05,6.884919855464964e-08,20.750150307498334,967.8165082589657,8.356878173033316e-06,3.1087926598626268e-06,0.3544699991442855,1680.6425980011038,0.02001096496164427,-467.41212070792244
31,0.754100478681938,140.3321800080692,0.47202829998332063,139.52562340170945,0.3345283063764329,1480.7599047701497,1457.4729805046898,23.28692426545933,0.17634918876439584,0.14916659939100096,1.3338723157352768,-1.7974128577252737e-06,-1.8132499716417327e-06,1.5837113916459326e-08,-0.00022328498307515627,-0.00022334979081293336,6.48077365805349e-08,11.911491156710227,329.4035267612142,9.500076400227664e-06,2.9683405793160495e-06,0.3569399636480182,2001.0037056943636,0.018576654174390687,630.3502921683939
32,0.5843442490850037,87.22649008307746,0.2895560810524958,86.67534752134877,0.2615864806762096,1518.9583992432113,1503.6455835374186,15.312815705793323,0.09573523627573285,0.10615079862948597,1.029734370377832,9.462893526639406e-07,9.292452909174193e-07,1.7044061746521347e-08,0.00010765164225374162,0.00010759590038371878,5.5741868987526796e-08,7.374876004835244,-433.0570886888285,6.9371936859494275e-06,2.5788589930042184e-06,0.287623925164907,1233.5429416445695,0.019667249874276843,1647.6584837292394
33,0.5961254378451394,91.61578559012749,0.24167344949519834,91.24729400265537,0.1268181379769238,1204.4457258454738,1183.1687108459325,21.277014999542416,0.14616693347753978,0.10318981255991976,0.9732782740725686,9.151144727172365e-08,7.472018920630207e-08,1.679125806542159e-08,3.338936424342098e-06,3.283202677028802e-06,5.57337464478908e-08,8.02280637363861,289.0214784738464,6.255000433616574e-06,3.180047535213834e-06,0.2715678306782258,1241.2476146169665,0.01899677737829836,-2275.6510778108495
34,0.6376808585628571,94.28879347847436,0.3244348578017499,93.80620972764589,0.15814889302673288,1337.503013323834,1320.2995745193298,17.203438804505808,0.07607652475462999,0.11650235926621984,1.0944778770642336,3.655871912784285e-07,3.488263862610231e-07,1.676080501740541e-08,3.698790097676722e-05,3.6929404936554664e-05,5.849603895994823e-08,4.256150619334507,656.0272782148642,7.0552480425112846e-06,2.8882463824818856e-06,0.30450767321461014,1334.2583592998728,0.018669783100195566,3434.9357347966943
35,0.5816021438943041,74.28471337466497,0.2053138230206295,73.91823029852834,0.1611692531159868,1574.932022940162,1557.0093965682636,17.922626371901284,0.08895341387380008,0.10137826605371675,1.0331028098086696,2.6643904264612363e-07,2.528117570431815e-07,1.3627285602942082e-08,2.778698852424488e-05,2.7739711468451305e-05,4.727705441902974e-08,9.28221447377264,193.21366592138216,5.85471707232212e-06,3.793972635873653e-06,0.27792948999633665,1024.920221953275,0.019070768262338722,672.1971592775044
36,0.6208781002079151,89.157634564403,0.26724069844833065,88.78793865682617,0.1024552091284976,1619.6674920850285,1601.9786221041797,17.688869980847656,0.11179251370660531,0.09722831665631777,0.9604606345561565,-1.1414471143846372e-06,-1.154869682320386e-06,1.3422567935749436e-08,-0.00013936707281727358,-0.00013942206064992916,5.4987831000587594e-08,32.810508266753295,47.43086642752382,6.730179081794142e-06,2.654170209616188e-06,0.259606713011394,1271.555215485388,0.018918768527404033,651.060936910264
37,0.5901865940662537,67.21886121389451,0.16913666491670495,66.7863194212898,0.26340512768801716,1485.4476574438086,1467.7300880635526,17.71756938025661,0.08428636365136716,0.08447965290128831,0.8402141877714143,-2.3888284116102437e-07,-2.5399648044853625e-07,1.5113639287512132e-08,-3.292476171271646e-05,-3.297104451820833e-05,4.628280426454441e-08,8.273275558842464,466.9871172951335,6.550301758902418e-06,2.7564045165347614e-06,0.24062297448247744,937.5209782073946,0.01825400044524652,-3147.4549967579915
38,0.5725608764174942,74.52095527066729,0.2231260893208252,73.99851083346334,0.29931834788312406,1074.4948517480602,1055.1367994101372,19.358052337922494,0.09790466895521933,0.08768323569950404,0.8930195044429267,4.918168938025977e-07,4.770658289452339e-07,1.4751064857363526e-08,5.620825779537229e-05,5.615625600037582e-05,5.20017939845121e-08,12.51381580110213,73.04888736026987,5.0506280737174285e-06,2.6068061917264437e-06,0.23327396070796724,1049.402857574181,0.01732187025580184,-2015.3731094979412
39,0.5781480463824548,68.62382363012485,0.19629440227309483,68.15662459411462,0.27090463373714513,1361.8312390806343,1335.0477647287664,26.783474351867493,0.08719065059222209,0.084273049258939,0.8519515404392153,6.096394631024444e-07,5.971524905712866e-07,1.248697253115787e-08,6.968094549140137e-05,6.963215009702858e-05,4.8795393341533734e-08,7.981853134618421,358.6993926889191,5.572757496836215e-06,2.849054237715347e-06,0.243594824126748,954.5010824142994,0.0198670381886877,2002.1663867399911
40,0.7110657584224864,111.51893985513517,0.3587646416173788,110.85115668417988,0.3090185293379143,1425.6743052175157,1408.687364087109,16.986941130409118,0.12922082623279962,0.12840292361652197,1.2256546849028458,-1.432138167822108e-06,-1.4471320877637795e-06,1.4993919941671554e-08,-0.00017370155827828114,-0.00017376260863652174,6.105035705112247e-08,20.72343732077267,471.1447976277471,7.661930226398435e-06,2.8711696508800613e-06,0.3274601606319243,1541.8789417010316,0.018233911797010196,477.4362952296833
41,0.7160300703571499,117.10905998621585,0.4451688645060968,116.32648477006954,0.3374063516402041,1737.177844848003,1708.591101583982,28.58674326402243,0.13986785058505605,0.12851003587571738,1.207507397536256,1.256718628577091e-06,1.2413933237192158e-06,1.5325304857874722e-08,0.0001421729920451371,0.00014210838334328767,6.460870041650416e-08,11.582416363492182,731.7552664228602,8.454363810219e-06,3.096758568640102e-06,0.3152981644691786,1659.0232298014325,0.018064779159311657,-2567.5281799171717
42,0.5822894666192178,83.01530867119557,0.2609357275112775,82.58790722513204,0.1664657185522571,1424.0592322239681,1399.5876471124695,24.471585111498438,0.11880724796084098,0.11450823462878118,1.1182476066228002,1.437114512292636e-06,1.4252118914143757e-06,1.1902620878260116e-08,0.00016796428061805065,0.00016791167140395332,5.26092125939055e-08,6.937904162210756,240.44750119123395,6.827290615554895e-06,2.71341077885864e-06,0.2989034655491437,1130.2487758117247,0.01773300099367948,-1319.224900720994
43,0.6063028540319888,90.06281103416481,0.26219118743545183,89.56036295497154,0.24025689175779105,1602.9766444117668,1586.926058036718,16.05058637504735,0.07943581161371618,0.10638852910335932,0.992833378418941,2.7651768096724203e-06,2.749523712163443e-06,1.5653097508977617e-08,0.00032633817081552234,0.0003262848837980485,5.3287016397751595e-08,10.177916863536373,462.0358686081138,7.356856391534285e-06,2.7318264430131054e-06,0.27148481104236166,1283.9994545262157,0.017774027187458324,-813.4880110168997
44,0.5435793598923226,72.3555927965676,0.18230518260602652,71.90634883370564,0.26693878025593454,1551.9301508621513,1533.2799519152443,18.650198946907572,0.1002058296071414,0.09171410879220648,0.9000850978592682,6.59558182785034e-07,6.474146012071828e-07,1.2143581577851298e-08,7.662828658403859e-05,7.657829547253737e-05,4.999111042086614e-08,12.640512015255707,475.6993887241363,5.473167269134518e-06,2.618055075709713e-06,0.2456106959135552,1044.2949315063715,0.017061321875522898,1145.818724523695
45,0.6700867841285527,81.75180499999118,0.2370242329723803,81.32375939411389,0.19102137290490123,1297.5451721226493,1281.1657849046128,16.379387218037817,0.20942640450602548,0.11566240210207428,1.129490348584578,-1.0616031203147039e-06,-1.0796576952000895e-06,1.8054574885385396e-08,-0.00013095919590349733,-0.0001310172973460233,5.8101440848025637e-08,7.106950989083186,529.7677287294673,5.842277407144408e-06,2.5999325090391473e-06,0.3102940977493386,1141.7228565507658,0.018176148947802527,-13.259393135471328
46,0.6567280438396524,94.91102514351562,0.27084192388697986,94.35087660125147,0.28930661837716715,1451.2241177577705,1429.2646550364557,21.959462721316257,0.18829203397969968,0.1094853583024787,1.0576655068407783,3.0190914668019845e-06,3.0057081079427677e-06,1.3383358859216272e-08,0.00035693540413088193,0.00035687358054543205,6.182358436274689e-08,9.396368272767658,677.5093980149875,7.546300882607868e-06,3.44162164066839e-06,0.28014191303274205,1277.566412343611,0.020831325855136335,49.4515767308003
47,0.6364887501836065,93.53943489535777,0.3256845778041712,92.94370342485942,0.2700468926941887,2420.0901803660563,2399.6322738672648,20.45790649879216,0.09681774301821201,0.10312144748258976,0.9939062037229528,1.8046032351191301e-06,1.7895884975092937e-06,1.5014737609836774e-08,0.00020681060740898884,0.00020675356339437326,5.7044013735722957e-08,23.376122176831704,234.59817084346932,7.772738499267631e-06,2.371151915633431e-06,0.27929785174865296,1329.515231783528,0.01882145774554741,2390.9493989837247
48,0.6336374193678621,76.06506987653931,0.23770411461913848,75.47900398202411,0.3483617798960616,1457.483704631331,1439.3065765510162,18.177128080318443,0.0926304125125405,0.09659716558298154,0.9653122743125685,-9.344695749471982e-07,-9.5057114359539e-07,1.6101568648191833e-08,-0.00011365163701776006,-0.00011370503225512595,5.339523619074446e-08,8.287305268215992,327.25085366523484,5.206984531911276e-06,2.5023157682083402e-06,0.2760367825129867,1018.9921597882729,0.019031493700739466,431.7313744892417
49,0.6664741959880307,120.78202145364031,0.35188351745770935,120.01195598291477,0.41818195326782304,1752.7886557710294,1731.7034350062686,21.085220764763623,0.13349297742431251,0.12915656787479152,1.1101794597737726,-9.011616754482986e-07,-9.183606249470121e-07,1.719894949871336e-08,-0.00011826610935043051,-0.00011833105651305776,6.49471613519103e-08,9.333872220002803,739.0930623382483,8.333922545686999e-06,2.858521079004779e-06,0.31208697503759647,1705.9332475267036,0.018087796218487634,1634.2122869442537
50,0.6752148147044106,104.77907044436786,0.3162454552219716,104.133871716508,0.3289532726379189,1815.0235861103743,1797.2050478036556,17.81853830671688,0.1671144977963633,0.12262186293427593,1.1754401999757522,2.3914226212327067e-07,2.2225605987157727e-07,1.6886202251693218e-08,2.2424518368220856e-05,2.236197406502355e-05,6.25443020951156e-08,6.767386471468191,730.729227055702,8.011856313841604e-06,4.442775540113071e-06,0.3155792895143785,1517.436895929811,0.019473445643448127,-163.30820703396603
51,0.588303513010123,83.4481641561651,0.2467297330600762,83.01330858774658,0.18812583535844996,1322.2314728439774,1305.166897152697,17.06457569128088,0.14532463518732067,0.0967045514138579,0.9357915010219648,3.9364190417783307e-08,2.4684117880447463e-08,1.468007253733583e-08,1.0326711478704173e-06,9.827337387082196e-07,4.9937407924066696e-08,5.118279674975632,305.9080278522604,6.551040898333657e-06,3.5018596671374715e-06,0.2596099615096686,1183.032627296642,0.017564311256982792,592.960399333806
52,0.7071947288948376,112.43135635229565,0.42186598168022676,111.67300976329695,0.33648060731849533,1700.7639151590138,1682.6170973349438,18.146817824071253,0.21842888439710306,0.13316819986002076,1.260169785772613,4.5556810877870435e-07,4.3838340578141114e-07,1.718470299729324e-08,4.705609074519823e-05,4.699101295574697e-05,6.507778824380633e-08,8.78885570408201,612.8926009818806,9.632282765725277e-06,3.3859873440527787e-06,0.34078167829481715,1580.7995674456888,0.019314879242074454,-4288.105053696167
53,0.684815064767543,120.7996259530563,0.3491501548909864,120.07782330201559,0.3726524961497454,1579.212193547735,1558.3934839527597,20.81870959497693,0.1368045846939326,0.14870923778940534,1.3143278698816026,2.6713221541011927e-06,2.6509554402077927e-06,2.0366713893400842e-08,0.000307479133747498,0.0003074142693428904,6.486440336242785e-08,8.55288066020421,666.4652654341262,9.275382413020416e-06,3.88107386111659e-06,0.3517936708922153,1745.3243761913761,0.019378872383123635,-1168.9253015836584
54,0.6160694347824873,83.58544203393636,0.2505004286828121,83.12348977736444,0.21145182788911612,1530.5348727351259,1508.3814808977356,22.15339183739038,0.10678510220846325,0.11574776069259667,1.1356165661638618,1.0769460313553985e-06,1.063698144703608e-06,1.3247886651791013e-08,0.00012593595289881566,0.00012588064056985273,5.531232754881724e-08,4.059539880674777,198.1872138832491,5.5488625993726664e-06,2.9342551412016042e-06,0.2998689389966669,1136.4017397640707,0.018696408401266868,581.6935004003935
55,0.6095485383349597,81.93774964664581,0.26450292983524837,81.41543824338939,0.25780847342116453,1488.5172290919982,1470.3534201105342,18.16380898146457,0.17264946064227701,0.10799799689416845,1.0801580291502846,1.6696288033439518e-06,1.6546701809653902e-06,1.4958622378561514e-08,0.0001927581962048297,0.00019270534304749508,5.2853155722313576e-08,7.712085476590584,639.4868444167423,7.2320234883722736e-06,3.2037193171940205e-06,0.3064609092195621,1146.0077353596776,0.020166987788836556,1197.9254578515247
56,0.5475818919069431,69.19183543681622,0.17276511757531748,68.67518146499768,0.34388885424323107,1624.6676410070672,1605.3999499723836,19.267691034683775,0.09171605997945279,0.08711207691861876,0.8588299746815117,1.1982219130829297e-07,1.0602492493669772e-07,1.3797266371595266e-08,1.1440025636991493e-05,1.1386080475461141e-05,5.39451604110718e-08,8.127401400772278,274.8299674872615,5.647101642032076e-06,2.429124516871959e-06,0.23737957972516843,972.7977059254179,0.01963962726398791,-942.2304543693172
